,frontalpole-lh,frontalpole-rh,fusiform-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.5477707006369427,0.18471337579617833,0.0,0.0,0.0,0.12101910828025478,0.1464968152866242,0.0
frontalpole-rh,0.17475728155339806,0.39805825242718446,0.04854368932038835,0.02912621359223301,0.0,0.2087378640776699,0.1407766990291262,0.0
fusiform-lh,0.0,0.06857142857142857,0.49142857142857144,0.3942857142857143,0.0,0.04,0.005714285714285714,0.0
parahippocampal-lh,0.0,0.05194805194805195,0.461038961038961,0.4675324675324675,0.0,0.01948051948051948,0.0,0.0
parahippocampal-rh,0.0,0.0,0.0,0.0,0.9891304347826086,0.0,0.0,0.010869565217391304
rostralanteriorcingulate-lh,0.10674157303370786,0.21910112359550563,0.028089887640449437,0.0056179775280898875,0.0,0.34831460674157305,0.29213483146067415,0.0
rostralanteriorcingulate-rh,0.12574850299401197,0.1497005988023952,0.0,0.0,0.0,0.2874251497005988,0.437125748502994,0.0
temporalpole-rh,0.0,0.0,0.011363636363636364,0.0,0.03409090909090909,0.0,0.0,0.9545454545454546
