,fusiform-lh,fusiform-rh,inferiortemporal-rh,lingual-lh,lingual-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh
fusiform-lh,0.2673130193905817,0.03462603878116344,0.06509695290858726,0.2451523545706371,0.06371191135734072,0.19529085872576177,0.08725761772853186,0.04155124653739612
fusiform-rh,0.02878787878787879,0.2318181818181818,0.19545454545454546,0.04242424242424243,0.18333333333333332,0.06818181818181818,0.17727272727272728,0.07272727272727272
inferiortemporal-rh,0.05422446406052964,0.16519546027742749,0.2257250945775536,0.06305170239596469,0.1614123581336696,0.08448928121059268,0.1828499369482976,0.06305170239596469
lingual-lh,0.21986754966887417,0.045033112582781455,0.0728476821192053,0.247682119205298,0.08079470198675497,0.21059602649006623,0.0913907284768212,0.031788079470198675
lingual-rh,0.051075268817204304,0.17069892473118278,0.17473118279569894,0.06989247311827956,0.23118279569892472,0.09946236559139784,0.16263440860215053,0.04032258064516129
parahippocampal-lh,0.1681877444589309,0.06649282920469361,0.09517601043024772,0.19426336375488917,0.10821382007822686,0.2438070404172099,0.10560625814863103,0.018252933507170794
parahippocampal-rh,0.06801909307875895,0.14916467780429593,0.1873508353221957,0.07637231503579953,0.14797136038186157,0.09427207637231504,0.21837708830548927,0.05847255369928401
rostralanteriorcingulate-rh,0.07964601769911504,0.09955752212389381,0.11061946902654868,0.06637168141592921,0.05752212389380531,0.030973451327433628,0.10398230088495575,0.45132743362831856
