,fusiform-lh,fusiform-rh,inferiortemporal-rh,lingual-lh,lingual-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh
fusiform-lh,0.2222222222222222,0.027777777777777776,0.1111111111111111,0.22474747474747475,0.04292929292929293,0.19444444444444445,0.12373737373737374,0.05303030303030303
fusiform-rh,0.04591836734693878,0.2193877551020408,0.20408163265306123,0.07142857142857142,0.21428571428571427,0.08673469387755102,0.15816326530612246,0.0
inferiortemporal-rh,0.112,0.11466666666666667,0.208,0.12533333333333332,0.14133333333333334,0.13333333333333333,0.16533333333333333,0.0
lingual-lh,0.19672131147540983,0.03747072599531616,0.11475409836065574,0.22716627634660422,0.06323185011709602,0.20374707259953162,0.11241217798594848,0.04449648711943794
lingual-rh,0.05019305019305019,0.1583011583011583,0.19305019305019305,0.0888030888030888,0.2625482625482625,0.11196911196911197,0.13513513513513514,0.0
parahippocampal-lh,0.17974683544303796,0.04810126582278481,0.12658227848101267,0.21012658227848102,0.0810126582278481,0.22278481012658227,0.10886075949367088,0.02278481012658228
parahippocampal-rh,0.12771739130434784,0.09510869565217392,0.18478260869565216,0.1331521739130435,0.10869565217391304,0.12771739130434784,0.20923913043478262,0.01358695652173913
rostralanteriorcingulate-rh,0.22727272727272727,0.0,0.00909090909090909,0.20909090909090908,0.0,0.11818181818181818,0.06363636363636363,0.37272727272727274
