,fusiform-rh,inferiortemporal-rh,lingual-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,transversetemporal-rh
fusiform-rh,0.3026315789473684,0.2894736842105263,0.0,0.0,0.0,0.09210526315789473,0.3157894736842105,0.0
inferiortemporal-rh,0.29411764705882354,0.3382352941176471,0.0,0.0,0.0,0.058823529411764705,0.3088235294117647,0.0
lingual-lh,0.0,0.0,0.4375,0.0,0.46875,0.09375,0.0,0.0
medialorbitofrontal-lh,0.0,0.0,0.0,0.5161290322580645,0.14516129032258066,0.0,0.0,0.3387096774193548
medialorbitofrontal-rh,0.0,0.0,0.17045454545454544,0.07954545454545454,0.6590909090909091,0.09090909090909091,0.0,0.0
parahippocampal-lh,0.15789473684210525,0.10526315789473684,0.017543859649122806,0.0,0.10526315789473684,0.43859649122807015,0.17543859649122806,0.0
parahippocampal-rh,0.3,0.2875,0.0,0.0,0.0,0.1,0.3125,0.0
transversetemporal-rh,0.0,0.0,0.0,0.4883720930232558,0.046511627906976744,0.0,0.0,0.46511627906976744
