,frontalpole-lh,frontalpole-rh,fusiform-lh,lingual-lh,parahippocampal-lh,parsorbitalis-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.7575,0.06,0.0,0.0,0.0,0.0575,0.125,0.0
frontalpole-rh,0.075,0.803125,0.0125,0.0,0.0,0.015625,0.09375,0.0
fusiform-lh,0.0,0.007339449541284404,0.5798165137614679,0.1981651376146789,0.1706422018348624,0.029357798165137616,0.014678899082568808,0.0
lingual-lh,0.0,0.0,0.2391304347826087,0.466403162055336,0.23122529644268774,0.05731225296442688,0.005928853754940711,0.0
parahippocampal-lh,0.0,0.0,0.20093457943925233,0.21962616822429906,0.5467289719626168,0.03271028037383177,0.0,0.0
parsorbitalis-lh,0.054380664652567974,0.04229607250755287,0.06646525679758308,0.09365558912386707,0.054380664652567974,0.6888217522658611,0.0,0.0
rostralanteriorcingulate-rh,0.19504643962848298,0.1021671826625387,0.01238390092879257,0.009287925696594427,0.0,0.0,0.6811145510835913,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
