,bankssts-rh,entorhinal-rh,frontalpole-rh,fusiform-rh,inferiortemporal-rh,lingual-rh,parahippocampal-rh,temporalpole-rh
bankssts-rh,0.49337748344370863,0.17880794701986755,0.0,0.06291390728476821,0.06622516556291391,0.03642384105960265,0.006622516556291391,0.15562913907284767
entorhinal-rh,0.08881578947368421,0.4407894736842105,0.0,0.09703947368421052,0.07072368421052631,0.05921052631578947,0.06743421052631579,0.17598684210526316
frontalpole-rh,0.0,0.0,0.8709677419354839,0.025806451612903226,0.025806451612903226,0.025806451612903226,0.03225806451612903,0.01935483870967742
fusiform-rh,0.035961272475795295,0.10926694329183956,0.004149377593360996,0.326417704011065,0.1632088520055325,0.17012448132780084,0.14522821576763487,0.04564315352697095
inferiortemporal-rh,0.05128205128205128,0.0784313725490196,0.00904977375565611,0.19607843137254902,0.3453996983408748,0.14027149321266968,0.1568627450980392,0.02262443438914027
lingual-rh,0.016107382550335572,0.042953020134228186,0.006711409395973154,0.1865771812080537,0.12751677852348994,0.3691275167785235,0.21208053691275167,0.038926174496644296
parahippocampal-rh,0.009079118028534372,0.05058365758754864,0.005188067444876783,0.17120622568093385,0.15304798962386512,0.19974059662775617,0.3761348897535668,0.03501945525291829
temporalpole-rh,0.07459677419354839,0.17540322580645162,0.0020161290322580645,0.06653225806451613,0.038306451612903226,0.08870967741935484,0.08669354838709678,0.46774193548387094
