,frontalpole-rh,insula-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,rostralanteriorcingulate-lh,temporalpole-lh,temporalpole-rh
frontalpole-rh,0.9315068493150684,0.03424657534246575,0.00684931506849315,0.003424657534246575,0.02054794520547945,0.003424657534246575,0.0,0.0
insula-lh,0.01834862385321101,0.6941896024464832,0.01529051987767584,0.1345565749235474,0.08256880733944955,0.024464831804281346,0.0,0.03058103975535168
lingual-lh,0.01937984496124031,0.013565891472868217,0.5678294573643411,0.0755813953488372,0.31007751937984496,0.007751937984496124,0.005813953488372093,0.0
middletemporal-lh,0.0,0.11527377521613832,0.1239193083573487,0.4783861671469741,0.17002881844380405,0.06340057636887608,0.04899135446685879,0.0
parahippocampal-lh,0.024390243902439025,0.0450281425891182,0.2851782363977486,0.14446529080675422,0.4878048780487805,0.0,0.013133208255159476,0.0
rostralanteriorcingulate-lh,0.0,0.012461059190031152,0.018691588785046728,0.08099688473520249,0.0,0.7694704049844237,0.012461059190031152,0.1059190031152648
temporalpole-lh,0.0,0.0,0.012121212121212121,0.051515151515151514,0.021212121212121213,0.012121212121212121,0.9030303030303031,0.0
temporalpole-rh,0.0,0.04145077720207254,0.0,0.0,0.0,0.16580310880829016,0.0,0.7927461139896373
