,TP9,TP10,Cz,Fp2,AF7,C1,C2,AF8
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.47619047619047616,0.0,0.0,0.0,0.0,0.5238095238095238,0.0
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C2,0.0,0.1724137931034483,0.0,0.0,0.0,0.0,0.8275862068965517,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
