,Fz,Fp2,AF7,AF3,AFz,F6,AF8,AF4
Fz,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.2822085889570552,0.2392638036809816,0.20245398773006135,0.27607361963190186,0.0,0.0,0.0
AF7,0.0,0.2708333333333333,0.2638888888888889,0.19444444444444445,0.2708333333333333,0.0,0.0,0.0
AF3,0.0,0.18518518518518517,0.15873015873015872,0.48677248677248675,0.1693121693121693,0.0,0.0,0.0
AFz,0.0,0.27564102564102566,0.25,0.19230769230769232,0.28205128205128205,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
