,Fz,Fp2,AF7,AF3,AFz,F6,AF8,AF4
Fz,0.38317757009345793,0.0,0.0,0.0,0.0,0.22429906542056074,0.0,0.3925233644859813
Fp2,0.0,0.6747967479674797,0.0,0.0,0.0,0.0,0.3252032520325203,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.33783783783783783,0.0,0.0,0.0,0.0,0.32432432432432434,0.0,0.33783783783783783
AF8,0.0,0.4418604651162791,0.0,0.0,0.0,0.0,0.5581395348837209,0.0
AF4,0.2971014492753623,0.0,0.0,0.0,0.0,0.17391304347826086,0.0,0.5289855072463768
