,T7,TP9,O2,CP2,Fp2,AF7,AF3,AF8
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.21052631578947367,0.0,0.2631578947368421,0.0,0.0,0.2631578947368421,0.2631578947368421
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0425531914893617,0.0,0.6170212765957447,0.0,0.0,0.11702127659574468,0.22340425531914893
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.10256410256410256,0.0,0.3076923076923077,0.0,0.0,0.28205128205128205,0.3076923076923077
AF8,0.0,0.06896551724137931,0.0,0.3793103448275862,0.0,0.0,0.1896551724137931,0.3620689655172414
