,Fz,Fp2,AF7,AF3,AFz,F6,AF8,AF4
Fz,0.5900846432889963,0.0,0.0,0.0,0.0,0.26481257557436516,0.0761789600967352,0.06892382103990327
Fp2,0.0,0.40492957746478875,0.09330985915492958,0.11795774647887323,0.1795774647887324,0.0,0.20422535211267606,0.0
AF7,0.0,0.17419354838709677,0.4645161290322581,0.13870967741935483,0.17419354838709677,0.0,0.04838709677419355,0.0
AF3,0.0,0.1256931608133087,0.08133086876155268,0.5582255083179297,0.12014787430683918,0.0,0.11460258780036968,0.0
AFz,0.0,0.228310502283105,0.12100456621004566,0.1461187214611872,0.4269406392694064,0.0,0.0776255707762557,0.0
F6,0.2927807486631016,0.0,0.0,0.0,0.0,0.5601604278074866,0.03877005347593583,0.10828877005347594
AF8,0.09388971684053651,0.16542473919523099,0.020864381520119227,0.09090909090909091,0.04918032786885246,0.041728763040238454,0.5380029806259314,0.0
AF4,0.13994910941475827,0.0,0.0,0.0,0.0,0.1984732824427481,0.0,0.6615776081424937
