,TP9,TP10,Cz,Fp2,AF7,C1,C2,AF8
TP9,0.4434782608695652,0.45217391304347826,0.0,0.0,0.0,0.0,0.10434782608695652,0.0
TP10,0.4214876033057851,0.4793388429752066,0.0,0.0,0.0,0.0,0.09917355371900827,0.0
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2,0.34210526315789475,0.34210526315789475,0.0,0.0,0.0,0.0,0.3157894736842105,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
