,Fz,Fp2,AF7,AF3,AFz,F6,AF8,AF4
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.49122807017543857,0.5087719298245614,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.22950819672131148,0.7704918032786885,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
