,FC1,TP9,FT10,FC2,Fp2,AF7,AF8,AF4
FC1,0.6482213438735178,0.0,0.11857707509881422,0.0,0.0,0.0,0.11857707509881422,0.11462450592885376
TP9,0.0,0.7671232876712328,0.0,0.0,0.0,0.0,0.2328767123287671,0.0
FT10,0.06666666666666667,0.0,0.7517241379310344,0.0,0.0,0.0,0.18160919540229886,0.0
FC2,0.0,0.0,0.0,0.8848920863309353,0.0,0.05755395683453238,0.0,0.05755395683453238
Fp2,0.0,0.0,0.0,0.0,0.6363636363636364,0.32495164410058025,0.03868471953578337,0.0
AF7,0.0,0.0,0.0,0.012477718360071301,0.30124777183600715,0.5757575757575758,0.0,0.11051693404634581
AF8,0.06712962962962964,0.0787037037037037,0.18981481481481483,0.0,0.041666666666666664,0.0,0.6226851851851852,0.0
AF4,0.1232876712328767,0.0,0.0,0.0319634703196347,0.0,0.2831050228310502,0.0,0.5616438356164384
