,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.019963702359346643,0.015426497277676952,0.012704174228675136,0.021778584392014518,0.021778584392014518,0.017241379310344827,0.018148820326678767,0.019056261343012703,0.020871143375680582,0.013611615245009074,0.018148820326678767,0.015426497277676952,0.017241379310344827,0.019056261343012703,0.015426497277676952,0.015426497277676952,0.018148820326678767,0.0,0.021778584392014518,0.0,0.0,0.014519056261343012,0.019963702359346643,0.019963702359346643,0.017241379310344827,0.012704174228675136,0.019963702359346643,0.017241379310344827,0.019963702359346643,0.017241379310344827,0.020871143375680582,0.021778584392014518,0.019056261343012703,0.016333938294010888,0.019056261343012703,0.017241379310344827,0.017241379310344827,0.015426497277676952,0.017241379310344827,0.019056261343012703,0.016333938294010888,0.021778584392014518,0.018148820326678767,0.015426497277676952,0.018148820326678767,0.016333938294010888,0.011796733212341199,0.019056261343012703,0.0,0.021778584392014518,0.019056261343012703,0.013611615245009074,0.0,0.017241379310344827,0.018148820326678767,0.017241379310344827,0.015426497277676952,0.016333938294010888,0.0054446460980036296,0.021778584392014518,0.017241379310344827,0.016333938294010888
Fz,0.0183585313174946,0.017278617710583154,0.01511879049676026,0.019438444924406047,0.019438444924406047,0.019438444924406047,0.0183585313174946,0.0183585313174946,0.019438444924406047,0.014038876889848811,0.0183585313174946,0.016198704103671708,0.0183585313174946,0.0183585313174946,0.016198704103671708,0.016198704103671708,0.0183585313174946,0.0,0.019438444924406047,0.0,0.0,0.016198704103671708,0.0183585313174946,0.0183585313174946,0.017278617710583154,0.012958963282937365,0.0183585313174946,0.0183585313174946,0.019438444924406047,0.0183585313174946,0.019438444924406047,0.019438444924406047,0.0183585313174946,0.016198704103671708,0.0183585313174946,0.017278617710583154,0.0183585313174946,0.016198704103671708,0.017278617710583154,0.0183585313174946,0.0183585313174946,0.019438444924406047,0.0183585313174946,0.016198704103671708,0.0183585313174946,0.017278617710583154,0.014038876889848811,0.0183585313174946,0.0,0.019438444924406047,0.0183585313174946,0.01511879049676026,0.0,0.0183585313174946,0.0183585313174946,0.0183585313174946,0.017278617710583154,0.017278617710583154,0.005399568034557235,0.019438444924406047,0.017278617710583154,0.017278617710583154
F3,0.01835985312117503,0.01835985312117503,0.01591187270501836,0.01835985312117503,0.01835985312117503,0.01835985312117503,0.01835985312117503,0.01835985312117503,0.01835985312117503,0.014687882496940025,0.01835985312117503,0.017135862913096694,0.01835985312117503,0.01835985312117503,0.017135862913096694,0.017135862913096694,0.01835985312117503,0.0,0.01835985312117503,0.0,0.0,0.017135862913096694,0.01835985312117503,0.01835985312117503,0.017135862913096694,0.01346389228886169,0.01835985312117503,0.01835985312117503,0.01835985312117503,0.01835985312117503,0.01835985312117503,0.01835985312117503,0.01835985312117503,0.017135862913096694,0.01835985312117503,0.017135862913096694,0.01835985312117503,0.017135862913096694,0.017135862913096694,0.01835985312117503,0.01835985312117503,0.01835985312117503,0.01835985312117503,0.017135862913096694,0.01835985312117503,0.017135862913096694,0.014687882496940025,0.01835985312117503,0.0,0.01835985312117503,0.01835985312117503,0.01591187270501836,0.0,0.01835985312117503,0.01835985312117503,0.01835985312117503,0.01835985312117503,0.01835985312117503,0.004895960832313341,0.01835985312117503,0.017135862913096694,0.017135862913096694
F7,0.01935483870967742,0.01566820276497696,0.012903225806451613,0.02119815668202765,0.02119815668202765,0.017511520737327188,0.018433179723502304,0.018433179723502304,0.020276497695852536,0.013824884792626729,0.018433179723502304,0.01566820276497696,0.017511520737327188,0.01935483870967742,0.01566820276497696,0.01566820276497696,0.018433179723502304,0.0,0.02304147465437788,0.0,0.0,0.014746543778801843,0.01935483870967742,0.01935483870967742,0.016589861751152075,0.012903225806451613,0.01935483870967742,0.017511520737327188,0.020276497695852536,0.017511520737327188,0.020276497695852536,0.02304147465437788,0.018433179723502304,0.01566820276497696,0.018433179723502304,0.016589861751152075,0.017511520737327188,0.01566820276497696,0.016589861751152075,0.018433179723502304,0.016589861751152075,0.02119815668202765,0.018433179723502304,0.01566820276497696,0.018433179723502304,0.016589861751152075,0.011981566820276499,0.018433179723502304,0.0,0.02304147465437788,0.01935483870967742,0.013824884792626729,0.0,0.017511520737327188,0.018433179723502304,0.017511520737327188,0.01566820276497696,0.016589861751152075,0.005529953917050691,0.02119815668202765,0.016589861751152075,0.016589861751152075
FT9,0.01935483870967742,0.01566820276497696,0.012903225806451613,0.02119815668202765,0.02119815668202765,0.017511520737327188,0.018433179723502304,0.018433179723502304,0.020276497695852536,0.013824884792626729,0.018433179723502304,0.01566820276497696,0.017511520737327188,0.01935483870967742,0.01566820276497696,0.01566820276497696,0.018433179723502304,0.0,0.02304147465437788,0.0,0.0,0.014746543778801843,0.01935483870967742,0.01935483870967742,0.016589861751152075,0.012903225806451613,0.01935483870967742,0.017511520737327188,0.020276497695852536,0.017511520737327188,0.020276497695852536,0.02304147465437788,0.018433179723502304,0.01566820276497696,0.018433179723502304,0.016589861751152075,0.017511520737327188,0.01566820276497696,0.016589861751152075,0.018433179723502304,0.016589861751152075,0.02119815668202765,0.018433179723502304,0.01566820276497696,0.018433179723502304,0.016589861751152075,0.011981566820276499,0.018433179723502304,0.0,0.02304147465437788,0.01935483870967742,0.013824884792626729,0.0,0.017511520737327188,0.018433179723502304,0.017511520737327188,0.01566820276497696,0.016589861751152075,0.005529953917050691,0.02119815668202765,0.016589861751152075,0.016589861751152075
FC5,0.019650655021834062,0.016375545851528384,0.014192139737991267,0.02074235807860262,0.02074235807860262,0.019650655021834062,0.018558951965065504,0.018558951965065504,0.02074235807860262,0.013100436681222707,0.018558951965065504,0.015283842794759825,0.017467248908296942,0.019650655021834062,0.015283842794759825,0.015283842794759825,0.018558951965065504,0.0,0.021834061135371178,0.0,0.0,0.015283842794759825,0.019650655021834062,0.019650655021834062,0.016375545851528384,0.012008733624454149,0.019650655021834062,0.017467248908296942,0.02074235807860262,0.017467248908296942,0.02074235807860262,0.021834061135371178,0.018558951965065504,0.015283842794759825,0.018558951965065504,0.016375545851528384,0.017467248908296942,0.015283842794759825,0.016375545851528384,0.018558951965065504,0.017467248908296942,0.02074235807860262,0.018558951965065504,0.015283842794759825,0.018558951965065504,0.016375545851528384,0.013100436681222707,0.018558951965065504,0.0,0.021834061135371178,0.019650655021834062,0.014192139737991267,0.0,0.017467248908296942,0.018558951965065504,0.017467248908296942,0.016375545851528384,0.016375545851528384,0.004366812227074236,0.02074235807860262,0.016375545851528384,0.016375545851528384
FC1,0.01953125,0.0166015625,0.013671875,0.0205078125,0.0205078125,0.0185546875,0.0185546875,0.0185546875,0.0205078125,0.013671875,0.0185546875,0.015625,0.017578125,0.01953125,0.015625,0.015625,0.0185546875,0.0,0.0205078125,0.0,0.0,0.015625,0.01953125,0.01953125,0.0166015625,0.0126953125,0.01953125,0.017578125,0.0205078125,0.017578125,0.0205078125,0.0205078125,0.0185546875,0.015625,0.0185546875,0.0166015625,0.017578125,0.015625,0.0166015625,0.0185546875,0.017578125,0.0205078125,0.0185546875,0.015625,0.0185546875,0.0166015625,0.0126953125,0.0185546875,0.0,0.0205078125,0.01953125,0.0146484375,0.0,0.017578125,0.0185546875,0.017578125,0.0166015625,0.0166015625,0.005859375,0.0205078125,0.0166015625,0.0166015625
C3,0.01958955223880597,0.01585820895522388,0.013059701492537313,0.020522388059701493,0.020522388059701493,0.017723880597014924,0.018656716417910446,0.018656716417910446,0.020522388059701493,0.013992537313432836,0.018656716417910446,0.01585820895522388,0.017723880597014924,0.01958955223880597,0.01585820895522388,0.01585820895522388,0.018656716417910446,0.0,0.020522388059701493,0.0,0.0,0.014925373134328358,0.01958955223880597,0.01958955223880597,0.016791044776119403,0.013059701492537313,0.01958955223880597,0.017723880597014924,0.020522388059701493,0.017723880597014924,0.020522388059701493,0.020522388059701493,0.018656716417910446,0.01585820895522388,0.018656716417910446,0.016791044776119403,0.017723880597014924,0.01585820895522388,0.016791044776119403,0.018656716417910446,0.016791044776119403,0.020522388059701493,0.018656716417910446,0.01585820895522388,0.018656716417910446,0.016791044776119403,0.012126865671641791,0.018656716417910446,0.0,0.020522388059701493,0.01958955223880597,0.013992537313432836,0.0,0.017723880597014924,0.018656716417910446,0.017723880597014924,0.01585820895522388,0.016791044776119403,0.005597014925373134,0.020522388059701493,0.016791044776119403,0.016791044776119403
T7,0.019408502772643253,0.015711645101663587,0.012939001848428836,0.021256931608133085,0.021256931608133085,0.01756007393715342,0.018484288354898338,0.018484288354898338,0.02033271719038817,0.013863216266173753,0.018484288354898338,0.015711645101663587,0.01756007393715342,0.019408502772643253,0.015711645101663587,0.015711645101663587,0.018484288354898338,0.0,0.022181146025878003,0.0,0.0,0.014787430683918669,0.019408502772643253,0.019408502772643253,0.0166358595194085,0.012939001848428836,0.019408502772643253,0.01756007393715342,0.02033271719038817,0.01756007393715342,0.02033271719038817,0.022181146025878003,0.018484288354898338,0.015711645101663587,0.018484288354898338,0.0166358595194085,0.01756007393715342,0.015711645101663587,0.0166358595194085,0.018484288354898338,0.0166358595194085,0.021256931608133085,0.018484288354898338,0.015711645101663587,0.018484288354898338,0.0166358595194085,0.012014787430683918,0.018484288354898338,0.0,0.022181146025878003,0.019408502772643253,0.013863216266173753,0.0,0.01756007393715342,0.018484288354898338,0.01756007393715342,0.015711645101663587,0.0166358595194085,0.005545286506469501,0.021256931608133085,0.0166358595194085,0.0166358595194085
TP9,0.017878426698450536,0.017878426698450536,0.0166865315852205,0.017878426698450536,0.017878426698450536,0.0166865315852205,0.017878426698450536,0.017878426698450536,0.017878426698450536,0.0166865315852205,0.017878426698450536,0.017878426698450536,0.017878426698450536,0.017878426698450536,0.017878426698450536,0.017878426698450536,0.017878426698450536,0.0,0.017878426698450536,0.0,0.0,0.017878426698450536,0.017878426698450536,0.017878426698450536,0.017878426698450536,0.015494636471990465,0.017878426698450536,0.017878426698450536,0.017878426698450536,0.017878426698450536,0.017878426698450536,0.017878426698450536,0.017878426698450536,0.017878426698450536,0.017878426698450536,0.017878426698450536,0.017878426698450536,0.017878426698450536,0.017878426698450536,0.017878426698450536,0.017878426698450536,0.017878426698450536,0.017878426698450536,0.017878426698450536,0.017878426698450536,0.017878426698450536,0.015494636471990465,0.017878426698450536,0.0,0.017878426698450536,0.017878426698450536,0.017878426698450536,0.0,0.017878426698450536,0.017878426698450536,0.017878426698450536,0.017878426698450536,0.017878426698450536,0.007151370679380214,0.017878426698450536,0.017878426698450536,0.017878426698450536
CP5,0.01953125,0.0166015625,0.013671875,0.0205078125,0.0205078125,0.0185546875,0.0185546875,0.0185546875,0.0205078125,0.013671875,0.0185546875,0.015625,0.017578125,0.01953125,0.015625,0.015625,0.0185546875,0.0,0.0205078125,0.0,0.0,0.015625,0.01953125,0.01953125,0.0166015625,0.0126953125,0.01953125,0.017578125,0.0205078125,0.017578125,0.0205078125,0.0205078125,0.0185546875,0.015625,0.0185546875,0.0166015625,0.017578125,0.015625,0.0166015625,0.0185546875,0.017578125,0.0205078125,0.0185546875,0.015625,0.0185546875,0.0166015625,0.0126953125,0.0185546875,0.0,0.0205078125,0.01953125,0.0146484375,0.0,0.017578125,0.0185546875,0.017578125,0.0166015625,0.0166015625,0.005859375,0.0205078125,0.0166015625,0.0166015625
CP1,0.018575851393188854,0.017543859649122806,0.014447884416924664,0.018575851393188854,0.018575851393188854,0.017543859649122806,0.018575851393188854,0.018575851393188854,0.018575851393188854,0.014447884416924664,0.018575851393188854,0.016511867905056758,0.018575851393188854,0.018575851393188854,0.016511867905056758,0.016511867905056758,0.018575851393188854,0.0,0.018575851393188854,0.0,0.0,0.016511867905056758,0.018575851393188854,0.018575851393188854,0.017543859649122806,0.013415892672858616,0.018575851393188854,0.018575851393188854,0.018575851393188854,0.018575851393188854,0.018575851393188854,0.018575851393188854,0.018575851393188854,0.016511867905056758,0.018575851393188854,0.017543859649122806,0.018575851393188854,0.016511867905056758,0.017543859649122806,0.018575851393188854,0.018575851393188854,0.018575851393188854,0.018575851393188854,0.016511867905056758,0.018575851393188854,0.017543859649122806,0.013415892672858616,0.018575851393188854,0.0,0.018575851393188854,0.018575851393188854,0.015479876160990712,0.0,0.018575851393188854,0.018575851393188854,0.018575851393188854,0.017543859649122806,0.017543859649122806,0.006191950464396285,0.018575851393188854,0.017543859649122806,0.017543859649122806
