,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.3008849557522124,0.13274336283185842,0.0,0.07964601769911504,0.08849557522123894,0.008849557522123894,0.1592920353982301,0.23008849557522124
parsopercularis-lh,0.12878787878787878,0.3712121212121212,0.0,0.015151515151515152,0.07575757575757576,0.09090909090909091,0.19696969696969696,0.12121212121212122
rostralmiddlefrontal-lh,0.0,0.0,0.47619047619047616,0.0,0.5238095238095238,0.0,0.0,0.0
rostralmiddlefrontal-rh,0.20512820512820512,0.02564102564102564,0.0,0.5384615384615384,0.0,0.02564102564102564,0.0,0.20512820512820512
superiortemporal-lh,0.13333333333333333,0.10666666666666667,0.14666666666666667,0.0,0.3466666666666667,0.0,0.13333333333333333,0.13333333333333333
superiortemporal-rh,0.03125,0.1875,0.0,0.03125,0.0,0.4375,0.15625,0.15625
supramarginal-lh,0.14814814814814814,0.2222222222222222,0.0,0.0,0.09259259259259259,0.07407407407407407,0.32407407407407407,0.1388888888888889
supramarginal-rh,0.21774193548387097,0.10483870967741936,0.0,0.07258064516129033,0.08064516129032258,0.08870967741935484,0.12903225806451613,0.3064516129032258
