,inferiorparietal-rh,parsopercularis-lh,postcentral-rh,rostralmiddlefrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.5121951219512195,0.0,0.17073170731707318,0.0,0.0,0.0,0.0,0.3170731707317073
parsopercularis-lh,0.0,0.5925925925925926,0.0,0.4074074074074074,0.0,0.0,0.0,0.0
postcentral-rh,0.14285714285714285,0.0,0.3392857142857143,0.0,0.0,0.125,0.0,0.39285714285714285
rostralmiddlefrontal-lh,0.0,0.10112359550561797,0.0,0.5393258426966292,0.33707865168539325,0.0,0.02247191011235955,0.0
superiortemporal-lh,0.0,0.0,0.0,0.40540540540540543,0.5945945945945946,0.0,0.0,0.0
superiortemporal-rh,0.0,0.0,0.35,0.0,0.0,0.3,0.0,0.35
supramarginal-lh,0.0,0.0,0.0,0.11428571428571428,0.05714285714285714,0.0,0.8285714285714286,0.0
supramarginal-rh,0.19402985074626866,0.0,0.31343283582089554,0.0,0.0,0.1044776119402985,0.0,0.3880597014925373
