,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.5769230769230769,0.0,0.0,0.0,0.0,0.0,0.4230769230769231,0.0
inferiorparietal-rh,0.0,0.37383177570093457,0.056074766355140186,0.102803738317757,0.1308411214953271,0.16822429906542055,0.07476635514018691,0.09345794392523364
parsopercularis-lh,0.0,0.16,0.24,0.1,0.0,0.26,0.24,0.0
rostralmiddlefrontal-lh,0.0,0.10655737704918032,0.05737704918032787,0.29508196721311475,0.01639344262295082,0.2786885245901639,0.040983606557377046,0.20491803278688525
rostralmiddlefrontal-rh,0.0,0.26,0.0,0.02,0.58,0.0,0.14,0.0
superiortemporal-lh,0.0,0.1232876712328767,0.08904109589041095,0.2191780821917808,0.0,0.2945205479452055,0.10273972602739725,0.17123287671232876
superiortemporal-rh,0.09523809523809523,0.0761904761904762,0.09523809523809523,0.02857142857142857,0.08571428571428572,0.12380952380952381,0.49523809523809526,0.0
supramarginal-lh,0.0,0.11904761904761904,0.0,0.25,0.0,0.25,0.0,0.38095238095238093
