,Fz,P8,TP10,F8,AF7,PO8,P6,TP8
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.24242424242424243,0.0,0.0,0.25757575757575757,0.24242424242424243,0.25757575757575757
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.24242424242424243,0.0,0.0,0.25757575757575757,0.24242424242424243,0.25757575757575757
P6,0.0,0.0,0.24193548387096775,0.0,0.0,0.25806451612903225,0.24193548387096775,0.25806451612903225
TP8,0.0,0.0,0.24242424242424243,0.0,0.0,0.25757575757575757,0.24242424242424243,0.25757575757575757
