,Fz,P8,TP10,F8,AF7,PO8,P6,TP8
Fz,0.4838709677419355,0.0,0.0,0.5161290322580645,0.0,0.0,0.0,0.0
P8,0.0,0.7468354430379747,0.0,0.0,0.25316455696202533,0.0,0.0,0.0
TP10,0.0,0.0,0.23272727272727273,0.07272727272727272,0.0,0.23272727272727273,0.2290909090909091,0.23272727272727273
F8,0.07511737089201878,0.0,0.09389671361502347,0.5492957746478874,0.0,0.09389671361502347,0.09389671361502347,0.09389671361502347
AF7,0.0,0.3508771929824561,0.0,0.0,0.6491228070175439,0.0,0.0,0.0
PO8,0.0,0.0,0.23272727272727273,0.07272727272727272,0.0,0.23272727272727273,0.2290909090909091,0.23272727272727273
P6,0.0,0.0,0.23220973782771537,0.0749063670411985,0.0,0.23220973782771537,0.22846441947565543,0.23220973782771537
TP8,0.0,0.0,0.23247232472324722,0.07380073800738007,0.0,0.23247232472324722,0.22878228782287824,0.23247232472324722
