,Fp1,P8,F8,AF7,PO8,P6,TP8,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.3793103448275862,0.2988505747126437,0.0,0.0,0.0,0.0,0.3218390804597701
F8,0.0,0.33766233766233766,0.3246753246753247,0.0,0.0,0.0,0.0,0.33766233766233766
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.345679012345679,0.32098765432098764,0.0,0.0,0.0,0.0,0.3333333333333333
