,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.016648168701442843,0.016771488469601678,0.016833148353681094,0.016648168701442843,0.016524848933284004,0.01670982858552226,0.016648168701442843,0.016524848933284004,0.01670982858552226,0.016648168701442843,0.016524848933284004,0.016524848933284004,0.016586508817363423,0.016648168701442843,0.016648168701442843,0.016648168701442843,0.016771488469601678,0.0,0.016524848933284004,0.01670982858552226,0.016586508817363423,0.01670982858552226,0.016833148353681094,0.016771488469601678,0.016463189049204588,0.016771488469601678,0.016771488469601678,0.016771488469601678,0.016463189049204588,0.01670982858552226,0.016833148353681094,0.016648168701442843,0.016278209396966333,0.016771488469601678,0.016463189049204588,0.016771488469601678,0.016586508817363423,0.01670982858552226,0.016648168701442843,0.016771488469601678,0.016833148353681094,0.01670982858552226,0.016771488469601678,0.016771488469601678,0.016771488469601678,0.016216549512886917,0.016771488469601678,0.016771488469601678,0.016894808237760513,0.01670982858552226,0.016339869281045753,0.016648168701442843,0.016648168701442843,0.016833148353681094,0.016648168701442843,0.01670982858552226,0.016771488469601678,0.016586508817363423,0.016648168701442843,0.01670982858552226,0.016648168701442843
Fz,0.016658560311284046,0.016962548638132294,0.016840953307392995,0.016597762645914397,0.016476167315175098,0.017023346303501944,0.016597762645914397,0.016476167315175098,0.016719357976653696,0.016597762645914397,0.016476167315175098,0.016536964980544747,0.016597762645914397,0.016597762645914397,0.016597762645914397,0.016597762645914397,0.016780155642023346,0.0,0.016476167315175098,0.016719357976653696,0.016536964980544747,0.016719357976653696,0.016840953307392995,0.016780155642023346,0.016415369649805448,0.016780155642023346,0.016780155642023346,0.016780155642023346,0.016415369649805448,0.016719357976653696,0.016840953307392995,0.016597762645914397,0.0162329766536965,0.016780155642023346,0.016415369649805448,0.016780155642023346,0.016536964980544747,0.016719357976653696,0.016597762645914397,0.016780155642023346,0.017023346303501944,0.016719357976653696,0.016780155642023346,0.016780155642023346,0.016780155642023346,0.01617217898832685,0.016780155642023346,0.016780155642023346,0.017144941634241247,0.016719357976653696,0.01629377431906615,0.016597762645914397,0.016597762645914397,0.016840953307392995,0.016597762645914397,0.016780155642023346,0.016780155642023346,0.016597762645914397,0.016597762645914397,0.016658560311284046,0.016597762645914397
F3,0.016673766202154203,0.016795472524797662,0.016856325686119392,0.016612913040832473,0.01649120671818901,0.016795472524797662,0.016612913040832473,0.01649120671818901,0.016734619363475933,0.016612913040832473,0.01649120671818901,0.01649120671818901,0.016612913040832473,0.016612913040832473,0.016612913040832473,0.016612913040832473,0.016795472524797662,0.0,0.01649120671818901,0.016734619363475933,0.01655205987951074,0.016734619363475933,0.016856325686119392,0.016795472524797662,0.01643035355686728,0.016795472524797662,0.016795472524797662,0.016795472524797662,0.01643035355686728,0.016734619363475933,0.016856325686119392,0.016612913040832473,0.016247794072902087,0.016795472524797662,0.01643035355686728,0.016795472524797662,0.01655205987951074,0.016734619363475933,0.016612913040832473,0.016795472524797662,0.016856325686119392,0.016734619363475933,0.016795472524797662,0.016795472524797662,0.016795472524797662,0.016186940911580357,0.016795472524797662,0.016795472524797662,0.016978032008762856,0.016734619363475933,0.016308647234223816,0.016612913040832473,0.016612913040832473,0.016856325686119392,0.016612913040832473,0.016734619363475933,0.016795472524797662,0.016612913040832473,0.016612913040832473,0.016673766202154203,0.016612913040832473
F7,0.0166452481488281,0.016706443914081145,0.01676763967933419,0.0166452481488281,0.016584052383575056,0.016706443914081145,0.0166452481488281,0.016584052383575056,0.016706443914081145,0.0166452481488281,0.016584052383575056,0.01652285661832201,0.016584052383575056,0.0166452481488281,0.0166452481488281,0.0166452481488281,0.01676763967933419,0.0,0.016584052383575056,0.016706443914081145,0.016584052383575056,0.016706443914081145,0.016828835444587235,0.01676763967933419,0.01652285661832201,0.01676763967933419,0.01676763967933419,0.01676763967933419,0.01652285661832201,0.016706443914081145,0.016828835444587235,0.0166452481488281,0.01633926932256288,0.01676763967933419,0.01652285661832201,0.016706443914081145,0.016584052383575056,0.016706443914081145,0.0166452481488281,0.016706443914081145,0.01676763967933419,0.016706443914081145,0.01676763967933419,0.01676763967933419,0.01676763967933419,0.016278073557309834,0.01676763967933419,0.01676763967933419,0.01689003120984028,0.016706443914081145,0.016400465087815924,0.0166452481488281,0.0166452481488281,0.016828835444587235,0.0166452481488281,0.0166452481488281,0.01676763967933419,0.01652285661832201,0.0166452481488281,0.016706443914081145,0.0166452481488281
FT9,0.01661436219309581,0.016675896867885055,0.0167374315426743,0.016675896867885055,0.01661436219309581,0.01661436219309581,0.016675896867885055,0.01661436219309581,0.016675896867885055,0.016675896867885055,0.01661436219309581,0.016552827518306567,0.016552827518306567,0.016675896867885055,0.016675896867885055,0.016675896867885055,0.0167374315426743,0.0,0.01661436219309581,0.016675896867885055,0.01661436219309581,0.016675896867885055,0.016798966217463542,0.0167374315426743,0.016552827518306567,0.0167374315426743,0.0167374315426743,0.0167374315426743,0.016675896867885055,0.016675896867885055,0.016798966217463542,0.016675896867885055,0.01642975816872808,0.0167374315426743,0.016552827518306567,0.016675896867885055,0.01661436219309581,0.016675896867885055,0.016675896867885055,0.016675896867885055,0.0167374315426743,0.016675896867885055,0.0167374315426743,0.0167374315426743,0.0167374315426743,0.016368223493938835,0.0167374315426743,0.0167374315426743,0.016798966217463542,0.016675896867885055,0.016491292843517323,0.016675896867885055,0.016675896867885055,0.016798966217463542,0.016675896867885055,0.01661436219309581,0.0167374315426743,0.016491292843517323,0.016675896867885055,0.0167374315426743,0.016675896867885055
FC5,0.01661008729388943,0.01703443258971872,0.016852570320077594,0.01661008729388943,0.016488845780795344,0.017216294859359844,0.01661008729388943,0.016428225024248302,0.01673132880698351,0.016549466537342385,0.016488845780795344,0.016488845780795344,0.01667070805043647,0.016549466537342385,0.016549466537342385,0.01661008729388943,0.016791949563530553,0.0,0.016428225024248302,0.01667070805043647,0.016488845780795344,0.01673132880698351,0.016852570320077594,0.016791949563530553,0.01636760426770126,0.016791949563530553,0.016791949563530553,0.016791949563530553,0.01630698351115422,0.016791949563530553,0.016852570320077594,0.01661008729388943,0.016185741998060135,0.01673132880698351,0.01636760426770126,0.016791949563530553,0.016488845780795344,0.01673132880698351,0.016549466537342385,0.016852570320077594,0.017155674102812803,0.01673132880698351,0.016791949563530553,0.016791949563530553,0.016791949563530553,0.016064500484966052,0.016791949563530553,0.016791949563530553,0.01733753637245393,0.01673132880698351,0.01624636275460718,0.01661008729388943,0.016549466537342385,0.016852570320077594,0.016549466537342385,0.016852570320077594,0.016791949563530553,0.01661008729388943,0.016549466537342385,0.01661008729388943,0.016549466537342385
FC1,0.0166391386798801,0.016700311983850247,0.016761485287820396,0.0166391386798801,0.016577965375909953,0.016700311983850247,0.016700311983850247,0.016577965375909953,0.016700311983850247,0.016700311983850247,0.016577965375909953,0.016516792071939807,0.016577965375909953,0.0166391386798801,0.0166391386798801,0.0166391386798801,0.016761485287820396,0.0,0.016577965375909953,0.016700311983850247,0.016577965375909953,0.016700311983850247,0.01682265859179054,0.016761485287820396,0.016577965375909953,0.016761485287820396,0.016761485287820396,0.016761485287820396,0.016516792071939807,0.016700311983850247,0.01682265859179054,0.0166391386798801,0.016333272160029364,0.016761485287820396,0.016577965375909953,0.016700311983850247,0.016577965375909953,0.016700311983850247,0.0166391386798801,0.016700311983850247,0.016761485287820396,0.016700311983850247,0.016761485287820396,0.016761485287820396,0.016761485287820396,0.016333272160029364,0.016761485287820396,0.016761485287820396,0.01688383189576069,0.016761485287820396,0.01639444546399951,0.0166391386798801,0.0166391386798801,0.01682265859179054,0.0166391386798801,0.0166391386798801,0.016761485287820396,0.016516792071939807,0.0166391386798801,0.016700311983850247,0.0166391386798801
C3,0.016610273761919408,0.016671793294370962,0.016733312826822517,0.016671793294370962,0.016610273761919408,0.016610273761919408,0.016733312826822517,0.016610273761919408,0.016671793294370962,0.016733312826822517,0.016610273761919408,0.016548754229467857,0.016487234697016302,0.016671793294370962,0.016671793294370962,0.016671793294370962,0.016733312826822517,0.0,0.016610273761919408,0.016671793294370962,0.016610273761919408,0.016671793294370962,0.016794832359274068,0.016733312826822517,0.016610273761919408,0.016733312826822517,0.016733312826822517,0.016733312826822517,0.016610273761919408,0.016671793294370962,0.016794832359274068,0.016671793294370962,0.016425715164564748,0.016733312826822517,0.016610273761919408,0.016671793294370962,0.016610273761919408,0.016671793294370962,0.016671793294370962,0.016671793294370962,0.016733312826822517,0.016671793294370962,0.016733312826822517,0.016733312826822517,0.016733312826822517,0.016425715164564748,0.016733312826822517,0.016733312826822517,0.016794832359274068,0.016733312826822517,0.016487234697016302,0.016671793294370962,0.016671793294370962,0.016794832359274068,0.016671793294370962,0.016610273761919408,0.016733312826822517,0.016487234697016302,0.016671793294370962,0.016733312826822517,0.016671793294370962
T7,0.016650402537204196,0.016772383508172724,0.01683337399365699,0.016650402537204196,0.016528421566235667,0.016772383508172724,0.016650402537204196,0.016528421566235667,0.01671139302268846,0.016650402537204196,0.016528421566235667,0.016528421566235667,0.01658941205171993,0.01658941205171993,0.016650402537204196,0.016650402537204196,0.016772383508172724,0.0,0.016528421566235667,0.01671139302268846,0.01658941205171993,0.01671139302268846,0.01683337399365699,0.016772383508172724,0.016467431080751403,0.016772383508172724,0.016772383508172724,0.016772383508172724,0.01640644059526714,0.01671139302268846,0.01683337399365699,0.016650402537204196,0.01628445962429861,0.016772383508172724,0.016467431080751403,0.016772383508172724,0.01658941205171993,0.01671139302268846,0.016650402537204196,0.016772383508172724,0.01683337399365699,0.01671139302268846,0.016772383508172724,0.016772383508172724,0.016772383508172724,0.016223469138814346,0.016772383508172724,0.016772383508172724,0.016894364479141253,0.01671139302268846,0.016345450109782875,0.016650402537204196,0.016650402537204196,0.01683337399365699,0.016650402537204196,0.01671139302268846,0.016772383508172724,0.01658941205171993,0.016650402537204196,0.016650402537204196,0.016650402537204196
TP9,0.016642192853646598,0.01670337738619677,0.01676456191874694,0.016642192853646598,0.01658100832109643,0.016642192853646598,0.01670337738619677,0.01658100832109643,0.01670337738619677,0.01670337738619677,0.01658100832109643,0.016519823788546256,0.016519823788546256,0.016642192853646598,0.016642192853646598,0.016642192853646598,0.01676456191874694,0.0,0.01658100832109643,0.01670337738619677,0.01658100832109643,0.01670337738619677,0.016825746451297113,0.01676456191874694,0.01658100832109643,0.01676456191874694,0.01676456191874694,0.01676456191874694,0.016519823788546256,0.01670337738619677,0.016825746451297113,0.016642192853646598,0.01633627019089574,0.01676456191874694,0.01658100832109643,0.01670337738619677,0.01658100832109643,0.01670337738619677,0.016642192853646598,0.01670337738619677,0.01676456191874694,0.01670337738619677,0.01676456191874694,0.01676456191874694,0.01676456191874694,0.01633627019089574,0.01676456191874694,0.01676456191874694,0.016825746451297113,0.01676456191874694,0.016397454723445913,0.016642192853646598,0.016642192853646598,0.016825746451297113,0.016642192853646598,0.016642192853646598,0.01676456191874694,0.016519823788546256,0.016642192853646598,0.01670337738619677,0.016642192853646598
