,FT9,F8,Fp2,AF7,F5,FT7,AF8,AF4
FT9,0.3299492385786802,0.0,0.1319796954314721,0.19035532994923857,0.23604060913705585,0.0,0.0,0.1116751269035533
F8,0.0,0.5078125,0.0,0.0,0.0,0.0,0.4921875,0.0
Fp2,0.2157676348547718,0.0,0.21161825726141079,0.2157676348547718,0.2157676348547718,0.0,0.0,0.14107883817427386
AF7,0.234375,0.0,0.1625,0.23125,0.234375,0.0,0.0,0.1375
F5,0.2585227272727273,0.0,0.14772727272727273,0.21022727272727273,0.2585227272727273,0.0,0.0,0.125
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.496,0.0,0.0,0.0,0.0,0.504,0.0
AF4,0.20853080568720378,0.0,0.17061611374407584,0.20853080568720378,0.20853080568720378,0.0,0.0,0.2037914691943128
