,Fp1,FT9,F8,Fp2,AF7,F5,FT7,AF8
Fp1,0.5221238938053098,0.0,0.0,0.4778761061946903,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.5688622754491018,0.0,0.0,0.1377245508982036,0.2934131736526946,0.0
Fp2,0.3741496598639456,0.0,0.0,0.6258503401360545,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.33783783783783783,0.0,0.0,0.32432432432432434,0.33783783783783783,0.0
FT7,0.0,0.0,0.3669064748201439,0.0,0.0,0.17985611510791366,0.45323741007194246,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
