,bankssts-rh,frontalpole-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-rh,0.8741355463347165,0.008298755186721992,0.04426002766251729,0.035961272475795295,0.004149377593360996,0.024896265560165973,0.008298755186721992,0.0
frontalpole-lh,0.0075,0.69125,0.00875,0.14,0.07125,0.0,0.08125,0.0
isthmuscingulate-rh,0.018192154633314382,0.0062535531552018195,0.39397384877771463,0.061398521887436046,0.0756111426947129,0.31097214326321776,0.059124502558271744,0.07447413303013076
lingual-lh,0.014760147601476014,0.07134071340713408,0.056580565805658053,0.4489544895448955,0.24723247232472326,0.03505535055350553,0.1008610086100861,0.025215252152521524
parahippocampal-lh,0.002670940170940171,0.03258547008547009,0.06463675213675214,0.2264957264957265,0.41773504273504275,0.060897435897435896,0.11378205128205128,0.0811965811965812
parahippocampal-rh,0.01137009664582149,0.0,0.31438317225696416,0.04036384309266629,0.07276861853325753,0.4178510517339397,0.05855599772598067,0.0847072200113701
rostralanteriorcingulate-lh,0.00345821325648415,0.03976945244956772,0.05475504322766571,0.10028818443804034,0.12334293948126801,0.05360230547550432,0.4282420749279539,0.19654178674351586
rostralanteriorcingulate-rh,0.0,0.0,0.08858267716535433,0.03608923884514436,0.10761154855643044,0.09908136482939632,0.2158792650918635,0.452755905511811
