,caudalanteriorcingulate-lh,frontalpole-rh,paracentral-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-rh,precuneus-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.3769736842105263,0.025657894736842105,0.035526315789473684,0.20592105263157895,0.1730263157894737,0.05592105263157895,0.0375,0.08947368421052632
frontalpole-rh,0.033428844317096466,0.5128939828080229,0.14231136580706782,0.0,0.0,0.14040114613180515,0.13753581661891118,0.033428844317096466
paracentral-lh,0.02905027932960894,0.08659217877094973,0.358659217877095,0.0,0.0,0.2324022346368715,0.29329608938547486,0.0
parahippocampal-lh,0.23314203730272598,0.0,0.0,0.4246771879483501,0.22740315638450503,0.02080344332855093,0.0,0.09397417503586801
parahippocampal-rh,0.2504655493482309,0.0,0.0,0.2951582867783985,0.43482309124767227,0.017690875232774673,0.0,0.00186219739292365
pericalcarine-rh,0.04700352526439483,0.09106933019976499,0.24618096357226793,0.014688601645123384,0.00881316098707403,0.3301997649823737,0.23384253819036427,0.0282021151586369
precuneus-lh,0.03225806451612903,0.08602150537634409,0.3044708545557442,0.0,0.0,0.22410865874363328,0.3531409168081494,0.0
rostralanteriorcingulate-rh,0.128131021194605,0.03371868978805395,0.0,0.12042389210019268,0.0,0.04046242774566474,0.0,0.6772639691714836
