,fusiform-lh,inferiortemporal-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-lh,rostralanteriorcingulate-lh
fusiform-lh,0.26454644018792917,0.17564148897723167,0.06216118539934948,0.17636429345861945,0.18070112034694616,0.0422840621611854,0.04011564871702204,0.05818576075171666
inferiortemporal-lh,0.16997943797121315,0.24914324880054833,0.061686086360520906,0.1501028101439342,0.2145305003427005,0.09047292666209733,0.025017135023989032,0.03906785469499657
isthmuscingulate-rh,0.07976366322008863,0.0827178729689808,0.3348104382077794,0.1654357459379616,0.08173313638601674,0.032988675529295915,0.15706548498276712,0.0654849827671098
lingual-lh,0.16327890703098968,0.14061979340219927,0.1166277907364212,0.2522492502499167,0.16727757414195268,0.05298233922025991,0.07397534155281572,0.032989003665444855
parahippocampal-lh,0.17234468937875752,0.20774883099532399,0.05978623914495658,0.17702070808283232,0.24649298597194388,0.08550434201736808,0.02571810287241149,0.025384101536406144
parahippocampal-rh,0.08045254556882464,0.1671904462602137,0.04714016341923319,0.11062225015713388,0.1671904462602137,0.4274041483343809,0.0,0.0
pericalcarine-lh,0.07352941176470588,0.04551820728291316,0.21498599439775912,0.14495798319327732,0.047619047619047616,0.0,0.4572829131652661,0.01610644257703081
rostralanteriorcingulate-lh,0.14708785784797632,0.10266535044422508,0.12240868706811452,0.087857847976308,0.06614017769002961,0.0,0.018756169792694965,0.4550839091806515
