,bankssts-rh,isthmuscingulate-rh,parahippocampal-rh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,transversetemporal-rh
bankssts-rh,0.6892655367231638,0.06666666666666667,0.0711864406779661,0.05310734463276836,0.05536723163841808,0.0,0.0,0.06440677966101695
isthmuscingulate-rh,0.03804347826086957,0.40157004830917875,0.09480676328502416,0.23128019323671498,0.20652173913043478,0.013888888888888888,0.013888888888888888,0.0
parahippocampal-rh,0.06497175141242938,0.1534839924670433,0.576271186440678,0.031073446327683617,0.17419962335216574,0.0,0.0,0.0
pericalcarine-lh,0.03301540719002201,0.26852531181217903,0.02127659574468085,0.44534115920763023,0.22964049889948643,0.0022010271460014674,0.0,0.0
pericalcarine-rh,0.032903225806451615,0.2167741935483871,0.12580645161290321,0.2,0.42451612903225805,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.0274949083503055,0.0,0.0050916496945010185,0.0,0.5682281059063137,0.3564154786150713,0.04276985743380855
rostralanteriorcingulate-rh,0.0,0.02410901467505241,0.0,0.0,0.0,0.35744234800838576,0.5576519916142557,0.06079664570230608
transversetemporal-rh,0.08087291399229782,0.0,0.0,0.0,0.0,0.04621309370988447,0.0693196405648267,0.803594351732991
