,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.05301259421810896,0.025492557962026523,0.0003324468085106383,0.0,0.03299571844289667,0.036084641255605385,0.007006726457399103,0.004745193683808797,0.0321280769964698,0.0015578785421238432,0.013336632954870718,0.0068248497280793815,0.033171632000763285,0.005761914416563305,0.011087026524186623,0.012606144451865281,0.013531926819959926,0.007404768151893903,0.019659085488025953,0.018870456063352734,0.04005462265051045,0.01623026190249022,0.0025745992748783513,0.02976218872245015,0.0008408071748878924,0.0008929849251025665,0.0025745992748783513,0.0002802690582959641,0.030140850109722353,0.04441519177559393,0.021680600610628757,0.0005605381165919282,0.044310836275164585,0.04219241961644881,0.018915179849251024,0.00806966176891518,0.0005605381165919282,0.03461173790668829,0.00476457399103139,0.004693015933594123,0.02531664440415991,0.029566894857360936,0.010924530102089495,0.02733815952676271,0.016191501288045033,0.007006726457399103,0.005410087300830074,0.0033632286995515697,0.010468347485926916,0.008336513691441656,0.0016816143497757848,0.0014535230416944948,0.02230524282034157,0.035413784467131,0.038079322106669214,0.01922824635053907,0.003082959641255605,0.0039565642591355785,0.03454017984925102,0.0,0.0002802690582959641,0.01231991222211621
Fz,0.02981674178154825,0.061986346765641576,0.004912844644750795,0.003048780487804878,0.016155222693531285,0.02859060180275716,0.01837553022269353,0.011747746553552492,0.025748939554612937,0.0037281283138918347,0.02259245758218452,0.010505037115588547,0.021879970837751856,0.010720440084835631,0.01340469247083775,0.016155222693531285,0.016660591198303286,0.012037712089077411,0.018052425768822905,0.02717391304347826,0.036005434782608696,0.012543080593849416,0.007166291092258749,0.03125828472958643,0.0,0.003048780487804878,0.003048780487804878,0.0019054878048780487,0.014837950689289503,0.030073568398727466,0.010546460763520678,0.005343650583244963,0.024473091198303286,0.021631428950159067,0.019435975609756097,0.01712453605514316,0.007249138388123012,0.02692537115588547,0.00787877783669141,0.005045400318133617,0.017605050371155888,0.026072044008483564,0.013354984093319195,0.01775417550371156,0.020761532343584306,0.012095705196182397,0.007630235949098622,0.003429878048780488,0.012675636267232237,0.009676564156945917,0.005973290031813362,0.003048780487804878,0.03312234888653234,0.037024456521739135,0.04003181336161188,0.022012526511134677,0.007249138388123012,0.007083443796394485,0.036767629904559916,0.001524390243902439,0.0036452810180275714,0.002626259278897137
F3,0.0,0.006290794556572033,0.07007962323984514,0.045259488113807235,0.0021649672067984124,0.0014645577035735209,0.013982408119593849,0.025698869748182016,0.0023941400503893788,0.0245272235853232,0.020108484694834873,0.020210180144178365,0.002750790288227821,0.02375018441252258,0.004367891165816578,0.00806115477331225,0.009640298898681253,0.02018439819927438,0.0047882801007787575,0.005310364485084429,0.00040749796251018743,0.0024449877750611247,0.026921363635712577,0.005132039366165208,0.04694032768851973,0.03336541753143607,0.04823945124562602,0.0499460727652425,0.005501580576455642,0.0,0.029609131391952884,0.023992248228565535,0.0,0.0,0.0008149959250203749,0.0014008190064497832,0.035275429949739534,0.0018083169689599708,0.011614050014108453,0.02382681408209831,0.0014645577035735209,0.0108885747311158,0.023635597990727092,0.009666080843585237,0.008417805011150692,0.01958568414539298,0.006889508610453433,0.014046146816717587,0.007105790481592407,0.012823652929187024,0.02504930796962887,0.03947788696908888,0.0011716461628588166,0.0,0.00040749796251018743,0.011180770106694281,0.016605721013574194,0.024285159769280237,0.0,0.046686089065161,0.02908633084251099,0.03325154727477681
F7,0.0,0.003544915226764353,0.04003738883305778,0.06195308025631882,0.0012232415902140672,0.0,0.019593477485655007,0.030093147902011,0.0023784052474038536,0.024883024821430504,0.019945213472947126,0.020522795301542017,0.0030581039755351682,0.024883024821430504,0.010113895462551734,0.009321273813769033,0.008166110156579245,0.016399757945127026,0.006376633059940999,0.003318529084405831,0.0033298754065765445,0.004473692741595617,0.026661155595898035,0.006285862482575291,0.03302644233366832,0.03113484833749365,0.037839984439329594,0.03807771690385883,0.0012118952680433537,0.0015290519877675841,0.016717454965907003,0.03568796533428427,0.0,0.0012232415902140672,0.010159280751234588,0.005402470256426881,0.04717260457526934,0.0029786797203401735,0.014972822856895862,0.03003641629115743,0.0003058103975535168,0.015494213375692937,0.024917063787942645,0.008256880733944955,0.004213267632724954,0.023874823051404242,0.011676986416831459,0.014349855739618115,0.009830777709339645,0.014576241881976638,0.02146237883748825,0.029345371240855407,0.0036356858041300616,0.0036356858041300616,0.0036356858041300616,0.01540290249727148,0.016206870468224895,0.026876195416085845,0.0036356858041300616,0.04316303044056148,0.030183378178320962,0.021587728682421845
FT9,0.04160444468579031,0.016938520157659186,0.004659295058895933,0.0017507002801120449,0.05870757026558604,0.034766248987478675,0.0014005602240896359,0.0018581746107166615,0.02283546698162302,0.0010504201680672268,0.011847630813229978,0.008077544426494346,0.03697286669110293,0.007703081232492998,0.007567889837679821,0.01395016811247924,0.0146227311603155,0.011391713389717761,0.022648235384622347,0.01806869759212247,0.03296011457894951,0.012846010779109705,0.007352941176470588,0.026820502029567886,0.012254901960784314,0.00980392156862745,0.01271251634741134,0.007352941176470588,0.046560142635406344,0.036433798074965044,0.03403655484811049,0.0,0.03678393813098745,0.03495348058447935,0.007703081232492998,0.0032310177705977385,0.0,0.031965128539299406,0.011554621848739496,0.01015406162464986,0.027926356326052233,0.021407189693324828,0.007647647104075879,0.0317207658507668,0.014191136874782222,0.0024509803921568627,0.004416629333478141,0.008403361344537815,0.006489752605404036,0.009453781512605041,0.01050420168067227,0.003851540616246499,0.014218853938990781,0.029755116909445524,0.029864288203164946,0.00861831000574705,0.0031512605042016808,0.0,0.02385817008548169,0.0056022408963585435,0.0021008403361344537,0.020465940818977027
FC5,0.03664685588867843,0.023091154105708403,0.001466992665036675,0.0,0.029118269713896486,0.058085593492926774,0.009290953545232274,0.0034229828850855745,0.030754288189006173,0.003734755616849603,0.006803288855438783,0.0028831094021658007,0.026622406010927812,0.009181002676241994,0.009906299995585146,0.010218072727349174,0.010411695576947738,0.011027042027300612,0.01721498443238652,0.01422192416123044,0.03604790746467592,0.02151421057168145,0.006112469437652812,0.02916094662862885,0.0053789731051344745,0.008869229944477964,0.0034229828850855745,0.00293398533007335,0.028629272158884264,0.03529801310580721,0.020181765815160606,0.0009779951100244498,0.03640235711117231,0.04033893459079566,0.023142030033615955,0.012459556790780105,0.0019559902200488996,0.033511048695831325,0.005623471882640587,0.004898174563297433,0.033325624859407946,0.019786321102788294,0.008506581284806388,0.0204344636058419,0.022137756035209507,0.008801955990220049,0.005209947295061461,0.0017196904557179708,0.009197400702592359,0.013700130553517483,0.011255142778456358,0.003186683120754646,0.020957939062411307,0.03384741846712091,0.03616605734684138,0.025788839671450826,0.006727815888005685,0.0032457580618373777,0.032423102716816594,0.001466992665036675,0.0012224938875305623,0.009930897035110697
FC1,0.005784708249496982,0.014800396582392909,0.012600239115854547,0.022472516256962064,0.001006036217303823,0.010311871227364185,0.056348963345289126,0.023001778788674074,0.007796780684104628,0.021675706412387367,0.011569416498993963,0.018534394774443762,0.007293762575452716,0.02660747091243111,0.015878604963112004,0.0069525850756714195,0.0050002916047006685,0.011411220948881695,0.004024144869215292,0.010311871227364185,0.01232394366197183,0.005784708249496982,0.02786501618406089,0.01659959758551308,0.008333333333333333,0.02291575540197708,0.016334237307905404,0.018870469191963377,0.002012072434607646,0.008802816901408451,0.0007545271629778672,0.029928119441285393,0.011066398390342052,0.008802816901408451,0.02624150701309305,0.01597702154958738,0.028346892951914386,0.00829979879275654,0.01726810136179395,0.023508441956084335,0.00829979879275654,0.011317907444668008,0.013755722742250604,0.0030181086519114686,0.0125965940570962,0.0345362027235879,0.021019595835884874,0.010869565217391304,0.01598941474936576,0.020034700959379467,0.021888577843874844,0.017118653952701717,0.01609657947686117,0.01710261569416499,0.014084507042253521,0.031224302335753653,0.029425101332633482,0.029877088618668536,0.01609657947686117,0.022301927507071412,0.029173592278307525,0.0007545271629778672
C3,0.0045704085110963594,0.0102728789536949,0.02129388758320027,0.030041801969895407,0.0013572184646297924,0.004239401496259352,0.02367731749762285,0.06011230915516963,0.006757387107770143,0.021510073736522004,0.028386766895710368,0.03760024399433072,0.008781104791976892,0.017687794901236117,0.014421679613914853,0.012958610667575664,0.015255924935861784,0.017025780871562105,0.014090672599077845,0.01733256786092323,0.01512136923877357,0.008997290945298624,0.018411704551570714,0.019524031647499954,0.01843592457704659,0.017356787886399112,0.019159834227381187,0.016776404312958612,0.00257539604226843,0.0059850374064837905,0.011855253951452305,0.024032544537935734,0.005678250417122661,0.0033522309334577225,0.007395181111968281,0.017835806168033156,0.03788281095821597,0.006589641005400168,0.00739069592206534,0.01716482175855326,0.00199501246882793,0.0228520425554818,0.030262473313120077,0.007562927214338254,0.012018514863919338,0.019985109169522237,0.006426380092933135,0.00398553974775292,0.011822063546170544,0.018354294120813075,0.017826835788227274,0.019768923016200507,0.01567753278673819,0.018780387161592423,0.013572184646297924,0.01716482175855326,0.013035755933906242,0.02876621396149913,0.01371122553328908,0.0245025924397639,0.02015285527189221,0.012881465401245087
T7,0.0352922515663415,0.022108704632914422,0.0018193590695108801,0.0021413276231263384,0.019757860708354492,0.03282895538959971,0.00912106135986733,0.006367756743288081,0.06284542076673497,0.0018998512079147446,0.013977814946206393,0.005307746302984246,0.02098950879672539,0.004628889812181064,0.018389494355488794,0.02310952967733306,0.029579085301543673,0.01614340858164566,0.019666715198691294,0.01594750492126567,0.031734025565723606,0.0275638225716528,0.007749735737207373,0.027255466659090937,0.008922198429693077,0.0021413276231263384,0.003327402956665637,0.000552791597567717,0.020587048104706067,0.03287452814443131,0.01450634053146118,0.006598579787240339,0.02892449482305342,0.026195456218787102,0.013865362694024524,0.0137819112858264,0.004111017598185613,0.03604094682428921,0.0019347705914870095,0.004317574629824942,0.03095041092420363,0.02476790447003621,0.01950573092188356,0.017511774934511358,0.013425023348638676,0.007186290768380321,0.006367756743288081,0.002533134943886326,0.01376060454330773,0.016731119562785644,0.003915113937805618,0.004789874088988794,0.022741988368886003,0.028693671779101163,0.036558819038284666,0.017941460908637873,0.009558441435458918,0.005377585070128776,0.030939757552944293,0.0014275517487508922,0.003834621799401754,0.006574313774927409
TP9,0.0017727611711012173,0.003817153694465703,0.023976529375289785,0.02629255325091754,0.0008965929468021519,0.004156867455072593,0.019758387752707933,0.020654980699510085,0.0011818407807341448,0.05802593835015725,0.0065409737390439695,0.012103655641273442,0.0041500592142382315,0.04225421203166286,0.008245652501801565,0.005909203903670724,0.007756855723949925,0.014175281127975375,0.0017931858936043037,0.0032398497857673548,0.004734171363770941,0.007987637631207021,0.028357370496785113,0.002669354117903369,0.020981077978448254,0.02920630575774673,0.021870862684416043,0.028058506181184398,0.005977286312014346,0.003260274508270441,0.008959121227187157,0.028302904570110213,0.0047409796046053035,0.004156867455072593,0.02270618146370893,0.012945782661400694,0.028948290887152187,0.006459274849031624,0.03138686309779846,0.038987129282558056,0.007688773315606303,0.00565118903307618,0.013550319533436491,0.003260274508270441,0.024336667858399764,0.030089282222880157,0.022808305076224365,0.01080607476635514,0.008238844260967203,0.021782355553569333,0.030910984520504326,0.03104714933719157,0.007967212908703935,0.005630764310573093,0.004156867455072593,0.025905181804470115,0.027935957846165878,0.031569987319215016,0.00857174978073973,0.02655737636234645,0.03219494891375391,0.011940956142359967
