,parsopercularis-lh,postcentral-lh,postcentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.16,0.16,0.1657142857142857,0.0,0.1657142857142857,0.017142857142857144,0.1657142857142857,0.1657142857142857
postcentral-lh,0.14444444444444443,0.18333333333333332,0.16666666666666666,0.0,0.16666666666666666,0.005555555555555556,0.16666666666666666,0.16666666666666666
postcentral-rh,0.14213197969543148,0.15228426395939088,0.18274111675126903,0.0,0.16751269035532995,0.015228426395939087,0.17258883248730963,0.16751269035532995
superiorparietal-lh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
superiorparietal-rh,0.13793103448275862,0.1477832512315271,0.16748768472906403,0.0,0.2019704433497537,0.014778325123152709,0.16748768472906403,0.1625615763546798
superiortemporal-lh,0.0975609756097561,0.07317073170731707,0.0975609756097561,0.0,0.0975609756097561,0.43902439024390244,0.0975609756097561,0.0975609756097561
superiortemporal-rh,0.14213197969543148,0.15228426395939088,0.17766497461928935,0.0,0.16751269035532995,0.015228426395939087,0.17766497461928935,0.16751269035532995
supramarginal-lh,0.14285714285714285,0.15306122448979592,0.17346938775510204,0.0,0.17346938775510204,0.015306122448979591,0.17346938775510204,0.1683673469387755
