,inferiorparietal-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,supramarginal-lh
inferiorparietal-rh,0.13793103448275862,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.0,0.0,0.1724137931034483
postcentral-lh,0.09090909090909091,0.18181818181818182,0.1590909090909091,0.20454545454545456,0.20454545454545456,0.0,0.0,0.1590909090909091
postcentral-rh,0.09523809523809523,0.19047619047619047,0.16666666666666666,0.19047619047619047,0.19047619047619047,0.0,0.0,0.16666666666666666
rostralmiddlefrontal-lh,0.0851063829787234,0.1702127659574468,0.14893617021276595,0.2127659574468085,0.23404255319148937,0.0,0.0,0.14893617021276595
superiorparietal-lh,0.0851063829787234,0.1702127659574468,0.14893617021276595,0.2127659574468085,0.23404255319148937,0.0,0.0,0.14893617021276595
superiorparietal-rh,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666
superiortemporal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
supramarginal-lh,0.09523809523809523,0.19047619047619047,0.16666666666666666,0.19047619047619047,0.19047619047619047,0.0,0.0,0.16666666666666666
