,bankssts-lh,frontalpole-lh,frontalpole-rh,fusiform-rh,lateraloccipital-lh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-lh,0.49707602339181284,0.0,0.1336675020885547,0.13032581453634084,0.0,0.1060985797827903,0.04344193817878028,0.08939014202172096
frontalpole-lh,0.0,0.5674217907227616,0.19633225458468176,0.0,0.0,0.037756202804746494,0.14563106796116504,0.05285868392664509
frontalpole-rh,0.0972836386607707,0.1162349968414403,0.4775742261528743,0.012634238787113077,0.0,0.007580543272267846,0.17877447883765002,0.10991787744788377
fusiform-rh,0.1571290009699321,0.0,0.02133850630455868,0.4064015518913676,0.03491755577109602,0.34238603297769155,0.0,0.037827352085354024
lateraloccipital-lh,0.0,0.0,0.0,0.06230529595015576,0.780373831775701,0.08722741433021806,0.06074766355140187,0.009345794392523364
parahippocampal-rh,0.1157243816254417,0.03268551236749117,0.012367491166077738,0.3136042402826855,0.045936395759717315,0.46113074204946997,0.0,0.018551236749116608
rostralanteriorcingulate-rh,0.04619826756496631,0.13185755534167468,0.2666025024061598,0.0,0.03946102021174206,0.0,0.4292589027911453,0.08662175168431184
temporalpole-rh,0.1023391812865497,0.04580896686159844,0.1695906432748538,0.036062378167641324,0.007797270955165692,0.018518518518518517,0.08966861598440545,0.530214424951267
