,Fp1,F7,TP9,Pz,CP6,F8,Fp2,AF7
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.3515625,0.0,0.34375,0.0,0.0,0.0,0.3046875
TP9,0.0,0.0,0.5581395348837209,0.0,0.3953488372093023,0.046511627906976744,0.0,0.0
Pz,0.0,0.336,0.0,0.376,0.0,0.0,0.0,0.288
CP6,0.0,0.0,0.5,0.0,0.45,0.05,0.0,0.0
F8,0.0,0.0,0.375,0.0,0.375,0.25,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.3360655737704918,0.0,0.3114754098360656,0.0,0.0,0.0,0.3524590163934426
