,Fp1,F7,TP9,Pz,CP6,F8,Fp2,AF7
Fp1,0.33654640594877444,0.051225557697603966,0.03745524648857064,0.041035527402919304,0.012944092536491324,0.11264114568989259,0.2712751308179565,0.13687689341779125
F7,0.07538091419406576,0.3825180433039294,0.03608660785886127,0.11427425821972735,0.04450681635926223,0.0,0.08139534883720931,0.26583801122694467
TP9,0.056940980881130504,0.03906899418121363,0.4551122194513716,0.058187863674147966,0.22194513715710723,0.13341645885286782,0.017040731504571905,0.01828761429758936
Pz,0.0743142144638404,0.14114713216957606,0.06932668329177058,0.38753117206982546,0.03391521197007481,0.00798004987531172,0.1451371571072319,0.14064837905236907
CP6,0.022593320235756387,0.05451866404715128,0.26227897838899805,0.03241650294695481,0.4945972495088409,0.07121807465618861,0.02111984282907662,0.0412573673870334
F8,0.2004926108374384,0.0,0.158128078817734,0.007881773399014778,0.07339901477832513,0.42216748768472906,0.12167487684729064,0.01625615763546798
Fp2,0.2602094240837696,0.05261780104712042,0.011256544502617802,0.07382198952879582,0.011518324607329843,0.06492146596858639,0.39083769633507853,0.13481675392670156
AF7,0.15150593246121083,0.2020079099482811,0.013386066321874049,0.08640097353209614,0.02585944630362032,0.010039549741405538,0.15728627928202008,0.35351384240949196
