,Fp1,F7,TP9,Pz,CP6,F8,Fp2,AF7
Fp1,0.2504854368932039,0.13398058252427184,0.0,0.11262135922330097,0.0,0.0,0.2524271844660194,0.2504854368932039
F7,0.2034383954154728,0.21203438395415472,0.0,0.166189111747851,0.0,0.0,0.2034383954154728,0.2148997134670487
TP9,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0
Pz,0.20069204152249134,0.20069204152249134,0.0,0.1972318339100346,0.0,0.0,0.20069204152249134,0.20069204152249134
CP6,0.0,0.0,0.5052083333333334,0.0,0.4947916666666667,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.248565965583174,0.13193116634799235,0.0,0.11089866156787763,0.0,0.0,0.25430210325047803,0.25430210325047803
AF7,0.23992673992673993,0.1336996336996337,0.0,0.10622710622710622,0.0,0.0,0.24725274725274726,0.27289377289377287
