,Fp1,F7,FC6,F4,Fp2,AF7,AF3,AFz
Fp1,0.5866666666666667,0.0,0.0,0.06666666666666667,0.08,0.02666666666666667,0.0,0.24
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.2608695652173913,0.0,0.0,0.21739130434782608,0.2608695652173913,0.08695652173913043,0.0,0.17391304347826086
Fp2,0.2916666666666667,0.0,0.0,0.20833333333333334,0.25,0.08333333333333333,0.0,0.16666666666666666
AF7,0.21428571428571427,0.0,0.0,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.0,0.21428571428571427
AF3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AFz,0.3958333333333333,0.0,0.0,0.10416666666666667,0.10416666666666667,0.041666666666666664,0.0,0.3541666666666667
