,Fp1,F7,TP9,Pz,CP6,F8,Fp2,AF7
Fp1,0.3467966573816156,0.08217270194986072,0.0,0.0,0.0,0.0,0.34958217270194986,0.2214484679665738
F7,0.251063829787234,0.24680851063829787,0.0,0.0,0.0,0.0,0.251063829787234,0.251063829787234
TP9,0.0,0.0,0.5028571428571429,0.0,0.48,0.017142857142857144,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.4880952380952381,0.0,0.49404761904761907,0.017857142857142856,0.0,0.0
F8,0.0,0.0,0.36363636363636365,0.0,0.36363636363636365,0.2727272727272727,0.0,0.0
Fp2,0.3131188118811881,0.07301980198019802,0.0,0.0,0.0,0.0,0.41336633663366334,0.2004950495049505
AF7,0.29347826086956524,0.1068840579710145,0.0,0.0,0.0,0.0,0.3007246376811594,0.29891304347826086
