,Fp1,F7,FC6,F4,Fp2,AF7,AF3,AFz
Fp1,0.36,0.0,0.0,0.0,0.2733333333333333,0.36666666666666664,0.0,0.0
F7,0.0,0.53,0.0,0.0,0.0,0.0,0.47,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3387096774193548,0.0,0.0,0.0,0.3225806451612903,0.3387096774193548,0.0,0.0
AF7,0.36,0.0,0.0,0.0,0.2733333333333333,0.36666666666666664,0.0,0.0
AF3,0.0,0.5053763440860215,0.0,0.0,0.0,0.0,0.4946236559139785,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
