,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fz,0.09880868955851436,0.07988787666433077,0.09950946040644709,0.0,0.09950946040644709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027330063069376315,0.0,0.04204625087596356,0.0,0.0,0.0,0.0,0.0,0.09950946040644709,0.0,0.0,0.04064470918009811,0.0,0.0,0.0,0.09950946040644709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0644709180098108,0.09950946040644709,0.0,0.0,0.0,0.04064470918009811,0.0,0.0,0.0,0.009110021023125438,0.09950946040644709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.06110201854882706,0.16639388979814512,0.11565739225313694,0.0,0.09929078014184398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048554282596835786,0.0,0.01691216584833606,0.0,0.0,0.0,0.0,0.0,0.062193126022913256,0.0,0.0,0.031642116748499725,0.0,0.0,0.0,0.07146753955264594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03436988543371522,0.1298417894162575,0.0,0.0,0.0,0.058919803600654665,0.0,0.0,0.0,0.03436988543371522,0.06928532460447354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.05675459632294165,0.08633093525179857,0.1474820143884892,0.0,0.11191047162270183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023980815347721823,0.0,0.0671462829736211,0.0,0.0,0.0,0.0,0.0,0.07074340527577938,0.0,0.0,0.023181454836131096,0.0,0.0,0.0,0.06914468425259793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08473221422861711,0.1374900079936051,0.0,0.0,0.0,0.03157474020783373,0.0,0.0,0.0,0.013589128697042365,0.0759392486011191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.06022052586938083,0.07888040712468193,0.11959287531806616,0.0,0.14673452078032231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019508057675996608,0.0,0.05810008481764207,0.0,0.0,0.0,0.0,0.0,0.09372349448685327,0.0,0.0,0.024597116200169637,0.0,0.0,0.0,0.06870229007633588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09287531806615776,0.11068702290076336,0.0,0.0,0.0,0.0275657336726039,0.0,0.0,0.0,0.008481764206955046,0.09033078880407125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33220910623946037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16245081506464307,0.0,0.0,0.04609331084879146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05733558178752108,0.051152332771219784,0.0,0.0,0.0,0.08038223721191681,0.0,0.0,0.0,0.0,0.025857223159078135,0.0,0.0,0.0,0.0,0.0,0.0,0.059584035975267007,0.0,0.0,0.0,0.0,0.0,0.01854974704890388,0.0,0.0,0.03372681281618887,0.0,0.1017425519955031,0.0,0.030916245081506463
