,F3,FT9,C3,P4,AF7,AF3,FT7,AF8
F3,0.40476190476190477,0.23809523809523808,0.35714285714285715,0.0,0.0,0.0,0.0,0.0
FT9,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.0,0.0,0.0,0.0,0.0
C3,0.18055555555555555,0.08333333333333333,0.7361111111111112,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.09090909090909091,0.0,0.45454545454545453,0.0,0.0,0.0,0.45454545454545453
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.09090909090909091,0.0,0.45454545454545453,0.0,0.0,0.0,0.45454545454545453
