,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.18210862619808307,0.14376996805111822,0.025559105431309903,0.1757188498402556,0.16932907348242812,0.1182108626198083,0.11501597444089456,0.07028753993610223
frontalpole-rh,0.10684931506849316,0.2054794520547945,0.0410958904109589,0.1643835616438356,0.13972602739726028,0.12602739726027398,0.12054794520547946,0.0958904109589041
lateralorbitofrontal-rh,0.0759493670886076,0.21518987341772153,0.24050632911392406,0.12658227848101267,0.20253164556962025,0.0,0.13924050632911392,0.0
medialorbitofrontal-lh,0.13385826771653545,0.16272965879265092,0.031496062992125984,0.1994750656167979,0.15485564304461943,0.12073490813648294,0.10498687664041995,0.09186351706036745
medialorbitofrontal-rh,0.1384180790960452,0.15819209039548024,0.05084745762711865,0.1694915254237288,0.1807909604519774,0.11016949152542373,0.12429378531073447,0.06779661016949153
rostralanteriorcingulate-lh,0.12267657992565056,0.17100371747211895,0.0,0.17100371747211895,0.13011152416356878,0.16356877323420074,0.11895910780669144,0.12267657992565056
rostralanteriorcingulate-rh,0.12452830188679245,0.1660377358490566,0.04150943396226415,0.14339622641509434,0.1660377358490566,0.12452830188679245,0.15471698113207547,0.07924528301886792
temporalpole-rh,0.0972972972972973,0.1783783783783784,0.0,0.1891891891891892,0.10810810810810811,0.15675675675675677,0.0918918918918919,0.1783783783783784
