,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.2000672494956288,0.12777404169468728,0.08507061197041023,0.12642905178211164,0.14794889038332212,0.12777404169468728,0.13651647612642906,0.0484196368527236
frontalpole-rh,0.13024207296283669,0.21888851005796114,0.10535288100920559,0.10023866348448687,0.14081145584725538,0.12001363791339925,0.12615069894306172,0.05830207978179339
lateralorbitofrontal-rh,0.10668380462724936,0.12724935732647816,0.22793487574978577,0.06555269922879177,0.12767780634104542,0.13710368466152528,0.12253641816623821,0.08526135389888603
medialorbitofrontal-lh,0.15252784918594686,0.12425021422450729,0.06298200514138817,0.23221936589545844,0.1263924592973436,0.13924592973436162,0.13067694944301628,0.031705227077977724
medialorbitofrontal-rh,0.1420929455031762,0.13373453694416584,0.09829488465396188,0.09695753928452022,0.19893012370444668,0.12504179204279506,0.1420929455031762,0.06285523236375794
rostralanteriorcingulate-lh,0.12879322512350036,0.11291460832745237,0.11079745942131264,0.1150317572335921,0.12985179957657023,0.18736767819336628,0.1616090331686662,0.053634438955539876
rostralanteriorcingulate-rh,0.13765603328710124,0.11927877947295423,0.09847434119278779,0.10540915395284327,0.14459084604715672,0.1570735090152566,0.18966712898751734,0.0478502080443828
temporalpole-rh,0.08763897972531066,0.105297580117724,0.12164813603662525,0.04905166775670373,0.11641595814257685,0.09417920209287116,0.08371484630477437,0.342053629823414
