,bankssts-lh,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,parahippocampal-lh,rostralanteriorcingulate-lh
bankssts-lh,0.7131979695431472,0.02030456852791878,0.0,0.008883248730964468,0.1218274111675127,0.0012690355329949238,0.13451776649746192,0.0
entorhinal-lh,0.007473841554559043,0.3931240657698057,0.02466367713004484,0.01046337817638266,0.24588938714499253,0.09118086696562033,0.20328849028400597,0.02391629297458894
frontalpole-lh,0.0,0.043478260869565216,0.6260869565217392,0.17763975155279504,0.03602484472049689,0.0,0.0012422360248447205,0.115527950310559
frontalpole-rh,0.006180469715698393,0.023485784919653894,0.173053152039555,0.6724351050679852,0.018541409147095178,0.0,0.013597033374536464,0.09270704573547589
fusiform-lh,0.059800664451827246,0.21661129568106313,0.017940199335548173,0.011960132890365448,0.3461794019933555,0.08438538205980066,0.24451827242524918,0.018604651162790697
isthmuscingulate-rh,0.0011210762331838565,0.1412556053811659,0.0,0.0,0.1468609865470852,0.5594170403587444,0.1412556053811659,0.010089686098654708
parahippocampal-lh,0.07158196134574088,0.19756621331424482,0.0,0.005010737294201861,0.2734430923407301,0.08876163206871868,0.34073013600572655,0.02290622763063708
rostralanteriorcingulate-lh,0.0,0.060126582278481014,0.14082278481012658,0.1060126582278481,0.05063291139240506,0.01740506329113924,0.056962025316455694,0.5680379746835443
