,bankssts-lh,inferiortemporal-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-lh
bankssts-lh,0.7307032590051458,0.07375643224699828,0.0,0.0686106346483705,0.048027444253859346,0.07890222984562607,0.0,0.0
inferiortemporal-lh,0.0248790601243953,0.36281962681409813,0.0995162404975812,0.1299239806496199,0.21423635107118175,0.05736005528680028,0.11126468555632343,0.0
isthmuscingulate-rh,0.001256281407035176,0.08040201005025126,0.3046482412060301,0.17839195979899497,0.09484924623115577,0.1407035175879397,0.16645728643216082,0.03329145728643216
lingual-lh,0.02882882882882883,0.10270270270270271,0.16696696696696697,0.32432432432432434,0.11531531531531532,0.13273273273273273,0.12132132132132133,0.007807807807807808
parahippocampal-lh,0.02011095700416089,0.20180305131761442,0.10957004160887657,0.14424410540915394,0.3647711511789182,0.07350901525658807,0.08599167822468794,0.0
pericalcarine-lh,0.04723127035830619,0.061074918566775244,0.16612377850162866,0.16856677524429967,0.08061889250814332,0.33957654723127034,0.11889250814332247,0.017915309446254073
pericalcarine-rh,0.0,0.10330857528696827,0.18703578663065495,0.1424713031735314,0.08507765023632681,0.10668467251856853,0.34436191762322754,0.031060094530722483
rostralanteriorcingulate-lh,0.0,0.0,0.0920138888888889,0.019097222222222224,0.0,0.036458333333333336,0.08680555555555555,0.765625
