,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.0,0.0,0.038461538461538464,0.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.038461538461538464,0.0,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0,0.0,0.038461538461538464,0.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.0,0.038461538461538464,0.038461538461538464,0.0,0.0
Fz,0.0,0.04580152671755725,0.0,0.04198473282442748,0.0,0.0,0.011450381679389313,0.0,0.0,0.0,0.0,0.04770992366412214,0.04580152671755725,0.0,0.04580152671755725,0.0,0.0019083969465648854,0.003816793893129771,0.0,0.04961832061068702,0.04770992366412214,0.0,0.0,0.0,0.04961832061068702,0.0,0.0,0.0,0.04007633587786259,0.02862595419847328,0.04961832061068702,0.0,0.0,0.0,0.0,0.0,0.0,0.03816793893129771,0.007633587786259542,0.04961832061068702,0.0,0.04389312977099236,0.0,0.04389312977099236,0.0,0.04961832061068702,0.026717557251908396,0.0,0.0,0.04770992366412214,0.0,0.0019083969465648854,0.015267175572519083,0.030534351145038167,0.011450381679389313,0.0,0.0,0.0,0.04389312977099236,0.0,0.0,0.04389312977099236,0.03625954198473282
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.04741379310344827,0.0,0.04310344827586207,0.0,0.0,0.010775862068965518,0.0,0.0,0.0,0.0,0.04741379310344827,0.04741379310344827,0.0,0.04741379310344827,0.0,0.0,0.0021551724137931034,0.0,0.04741379310344827,0.04741379310344827,0.0,0.0,0.0,0.04741379310344827,0.0,0.0,0.0,0.040948275862068964,0.03017241379310345,0.04741379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.03879310344827586,0.00646551724137931,0.04741379310344827,0.0,0.04525862068965517,0.0,0.04525862068965517,0.0,0.04741379310344827,0.028017241379310345,0.0,0.0,0.04741379310344827,0.0,0.0,0.017241379310344827,0.032327586206896554,0.010775862068965518,0.0,0.0,0.0,0.04525862068965517,0.0,0.0,0.04525862068965517,0.036637931034482756
FT9,0.0,0.0026595744680851063,0.0,0.0,0.0425531914893617,0.0,0.005319148936170213,0.010638297872340425,0.010638297872340425,0.031914893617021274,0.0425531914893617,0.0026595744680851063,0.0026595744680851063,0.031914893617021274,0.0026595744680851063,0.0425531914893617,0.034574468085106384,0.010638297872340425,0.015957446808510637,0.0026595744680851063,0.0,0.015957446808510637,0.0,0.0398936170212766,0.0026595744680851063,0.0425531914893617,0.0425531914893617,0.04521276595744681,0.0,0.005319148936170213,0.0026595744680851063,0.005319148936170213,0.0,0.013297872340425532,0.007978723404255319,0.0425531914893617,0.0,0.005319148936170213,0.02127659574468085,0.0026595744680851063,0.0,0.0026595744680851063,0.026595744680851064,0.0026595744680851063,0.0425531914893617,0.0026595744680851063,0.005319148936170213,0.0,0.0425531914893617,0.0026595744680851063,0.0425531914893617,0.034574468085106384,0.0,0.0026595744680851063,0.0026595744680851063,0.0425531914893617,0.023936170212765957,0.0398936170212766,0.0026595744680851063,0.0425531914893617,0.0398936170212766,0.005319148936170213,0.005319148936170213
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.03940886699507389,0.0,0.034482758620689655,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.03940886699507389,0.03940886699507389,0.0,0.03940886699507389,0.0,0.009852216748768473,0.014778325123152709,0.0049261083743842365,0.03940886699507389,0.034482758620689655,0.0,0.0,0.0,0.03940886699507389,0.0,0.0049261083743842365,0.0,0.034482758620689655,0.03940886699507389,0.03940886699507389,0.0,0.0,0.0,0.0,0.0,0.0,0.03940886699507389,0.024630541871921183,0.03940886699507389,0.0,0.03940886699507389,0.0,0.03940886699507389,0.0,0.03940886699507389,0.03940886699507389,0.0,0.0,0.03940886699507389,0.0,0.009852216748768473,0.0049261083743842365,0.03940886699507389,0.034482758620689655,0.0049261083743842365,0.0,0.0,0.03940886699507389,0.0,0.0,0.03940886699507389,0.03940886699507389
C3,0.0,0.0,0.0,0.0,0.03759398496240601,0.0,0.0,0.03007518796992481,0.03007518796992481,0.03759398496240601,0.03759398496240601,0.0,0.0,0.03759398496240601,0.0,0.03759398496240601,0.03759398496240601,0.007518796992481203,0.022556390977443608,0.0,0.0,0.03759398496240601,0.0,0.03759398496240601,0.0,0.03759398496240601,0.03759398496240601,0.03759398496240601,0.0,0.0,0.0,0.015037593984962405,0.0,0.03007518796992481,0.022556390977443608,0.03759398496240601,0.0,0.0,0.015037593984962405,0.0,0.0,0.0,0.03759398496240601,0.0,0.03759398496240601,0.0,0.0,0.0,0.03759398496240601,0.0,0.03759398496240601,0.03759398496240601,0.0,0.0,0.0,0.03759398496240601,0.03759398496240601,0.03759398496240601,0.0,0.03759398496240601,0.03759398496240601,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.03759398496240601,0.0,0.0,0.03007518796992481,0.03007518796992481,0.03759398496240601,0.03759398496240601,0.0,0.0,0.03759398496240601,0.0,0.03759398496240601,0.03759398496240601,0.007518796992481203,0.022556390977443608,0.0,0.0,0.03759398496240601,0.0,0.03759398496240601,0.0,0.03759398496240601,0.03759398496240601,0.03759398496240601,0.0,0.0,0.0,0.015037593984962405,0.0,0.03007518796992481,0.022556390977443608,0.03759398496240601,0.0,0.0,0.015037593984962405,0.0,0.0,0.0,0.03759398496240601,0.0,0.03759398496240601,0.0,0.0,0.0,0.03759398496240601,0.0,0.03759398496240601,0.03759398496240601,0.0,0.0,0.0,0.03759398496240601,0.03759398496240601,0.03759398496240601,0.0,0.03759398496240601,0.03759398496240601,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.04513888888888889,0.0,0.0,0.013888888888888888,0.013888888888888888,0.03819444444444445,0.04513888888888889,0.0,0.0,0.03819444444444445,0.0,0.04513888888888889,0.034722222222222224,0.006944444444444444,0.013888888888888888,0.0,0.0,0.020833333333333332,0.0,0.041666666666666664,0.0,0.04513888888888889,0.041666666666666664,0.04513888888888889,0.0,0.0,0.0,0.006944444444444444,0.0,0.017361111111111112,0.010416666666666666,0.04513888888888889,0.0,0.0,0.017361111111111112,0.0,0.0,0.0,0.034722222222222224,0.0,0.04513888888888889,0.0,0.0,0.0,0.04513888888888889,0.0,0.04513888888888889,0.034722222222222224,0.0,0.0,0.0,0.041666666666666664,0.03125,0.04513888888888889,0.0,0.04513888888888889,0.04513888888888889,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.03944315545243619,0.0,0.002320185614849188,0.009280742459396751,0.009280742459396751,0.027842227378190254,0.07192575406032482,0.0,0.0,0.027842227378190254,0.0,0.0765661252900232,0.027842227378190254,0.0069605568445475635,0.01160092807424594,0.0,0.0,0.013921113689095127,0.0,0.03480278422273782,0.0,0.058004640371229696,0.03480278422273782,0.05568445475638051,0.0,0.002320185614849188,0.0,0.004640371229698376,0.0,0.01160092807424594,0.0069605568445475635,0.03944315545243619,0.0,0.002320185614849188,0.016241299303944315,0.0,0.0,0.0,0.02320185614849188,0.0,0.05336426914153132,0.0,0.002320185614849188,0.0,0.058004640371229696,0.0,0.048723897911832945,0.027842227378190254,0.0,0.0,0.0,0.03480278422273782,0.02088167053364269,0.037122969837587005,0.0,0.060324825986078884,0.037122969837587005,0.002320185614849188,0.002320185614849188
CP1,0.0,0.04173913043478261,0.0,0.03826086956521739,0.0,0.0,0.010434782608695653,0.0,0.0,0.0,0.0,0.05565217391304348,0.04173913043478261,0.0,0.05217391304347826,0.0,0.0017391304347826088,0.0034782608695652175,0.0,0.05565217391304348,0.043478260869565216,0.0,0.0,0.0,0.057391304347826085,0.0,0.0,0.0,0.036521739130434785,0.02608695652173913,0.057391304347826085,0.0,0.0,0.0,0.0,0.0,0.0,0.034782608695652174,0.006956521739130435,0.057391304347826085,0.0,0.04,0.0,0.04,0.0,0.057391304347826085,0.02434782608695652,0.0,0.0,0.050434782608695654,0.0,0.0017391304347826088,0.01391304347826087,0.02782608695652174,0.010434782608695653,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.03304347826086956
Pz,0.0,0.04580152671755725,0.0,0.04198473282442748,0.0,0.0,0.011450381679389313,0.0,0.0,0.0,0.0,0.04770992366412214,0.04580152671755725,0.0,0.04580152671755725,0.0,0.0019083969465648854,0.003816793893129771,0.0,0.04961832061068702,0.04770992366412214,0.0,0.0,0.0,0.04961832061068702,0.0,0.0,0.0,0.04007633587786259,0.02862595419847328,0.04961832061068702,0.0,0.0,0.0,0.0,0.0,0.0,0.03816793893129771,0.007633587786259542,0.04961832061068702,0.0,0.04389312977099236,0.0,0.04389312977099236,0.0,0.04961832061068702,0.026717557251908396,0.0,0.0,0.04770992366412214,0.0,0.0019083969465648854,0.015267175572519083,0.030534351145038167,0.011450381679389313,0.0,0.0,0.0,0.04389312977099236,0.0,0.0,0.04389312977099236,0.03625954198473282
P3,0.0,0.0,0.0,0.0,0.04513888888888889,0.0,0.0,0.013888888888888888,0.013888888888888888,0.03819444444444445,0.04513888888888889,0.0,0.0,0.03819444444444445,0.0,0.04513888888888889,0.034722222222222224,0.006944444444444444,0.013888888888888888,0.0,0.0,0.020833333333333332,0.0,0.041666666666666664,0.0,0.04513888888888889,0.041666666666666664,0.04513888888888889,0.0,0.0,0.0,0.006944444444444444,0.0,0.017361111111111112,0.010416666666666666,0.04513888888888889,0.0,0.0,0.017361111111111112,0.0,0.0,0.0,0.034722222222222224,0.0,0.04513888888888889,0.0,0.0,0.0,0.04513888888888889,0.0,0.04513888888888889,0.034722222222222224,0.0,0.0,0.0,0.041666666666666664,0.03125,0.04513888888888889,0.0,0.04513888888888889,0.04513888888888889,0.0,0.0
P7,0.0,0.04225352112676056,0.0,0.03873239436619718,0.0,0.0,0.01056338028169014,0.0,0.0,0.0,0.0,0.05457746478873239,0.04225352112676056,0.0,0.051056338028169015,0.0,0.0017605633802816902,0.0035211267605633804,0.0,0.05457746478873239,0.04401408450704225,0.0,0.0,0.0,0.056338028169014086,0.0,0.0,0.0,0.03697183098591549,0.02640845070422535,0.056338028169014086,0.0,0.0,0.0,0.0,0.0,0.0,0.035211267605633804,0.007042253521126761,0.056338028169014086,0.0,0.040492957746478875,0.0,0.040492957746478875,0.0,0.056338028169014086,0.02464788732394366,0.0,0.0,0.051056338028169015,0.0,0.0017605633802816902,0.014084507042253521,0.028169014084507043,0.01056338028169014,0.0,0.0,0.0,0.040492957746478875,0.0,0.0,0.040492957746478875,0.03345070422535211
