,bankssts-lh,frontalpole-lh,frontalpole-rh,insula-rh,lateralorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-lh,0.7691029900332226,0.0,0.06976744186046512,0.11129568106312292,0.0,0.04983388704318937,0.0,0.0
frontalpole-lh,0.0,0.4794168096054888,0.1569468267581475,0.08919382504288165,0.0,0.13379073756432247,0.10806174957118353,0.032590051457975985
frontalpole-rh,0.023965141612200435,0.10185185185185185,0.3355119825708061,0.03812636165577342,0.11383442265795207,0.04302832244008715,0.20860566448801743,0.13507625272331156
insula-rh,0.07042253521126761,0.11484290357529794,0.07367280606717226,0.5417118093174431,0.0,0.13542795232936078,0.06392199349945829,0.0
lateralorbitofrontal-rh,0.0,0.0,0.2037037037037037,0.0,0.3401559454191033,0.0,0.24074074074074073,0.21539961013645223
parahippocampal-rh,0.024626209322779244,0.13544415127528583,0.06948109058927,0.11169744942832015,0.0,0.5109938434476693,0.07651715039577836,0.0712401055408971
rostralanteriorcingulate-lh,0.0,0.07777097366809553,0.23453766074709123,0.03735456215554195,0.15125535823637476,0.054500918554807105,0.29210042865891,0.1524800979791794
rostralanteriorcingulate-rh,0.0,0.029710711493354185,0.19390148553557468,0.0,0.17279124315871774,0.06333072713057075,0.1931196247068022,0.34714620797498047
