,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-lh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh
frontalpole-lh,0.6388206388206388,0.17813267813267813,0.051597051597051594,0.04791154791154791,0.051597051597051594,0.0,0.03194103194103194,0.0
frontalpole-rh,0.18631178707224336,0.4714828897338403,0.0,0.0,0.059569074778200254,0.09125475285171103,0.11533586818757921,0.07604562737642585
fusiform-lh,0.04361370716510903,0.0,0.5950155763239875,0.20768431983385255,0.1536863966770509,0.0,0.0,0.0
insula-lh,0.03756345177664975,0.0,0.19695431472081218,0.4954314720812183,0.2700507614213198,0.0,0.0,0.0
lateralorbitofrontal-lh,0.022388059701492536,0.02398720682302772,0.07569296375266525,0.14285714285714285,0.3464818763326226,0.1023454157782516,0.14019189765458423,0.1460554371002132
medialorbitofrontal-lh,0.0,0.05863192182410423,0.0,0.0,0.15960912052117263,0.4527687296416938,0.18403908794788273,0.1449511400651466
medialorbitofrontal-rh,0.020080321285140562,0.06224899598393574,0.0,0.0,0.17336010709504684,0.1459170013386881,0.43708165997322623,0.16131191432396252
rostralanteriorcingulate-lh,0.0,0.050816696914700546,0.0,0.0,0.24773139745916514,0.15789473684210525,0.22232304900181488,0.32123411978221417
