,caudalmiddlefrontal-rh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.2830188679245283,0.08490566037735849,0.03773584905660377,0.11320754716981132,0.08490566037735849,0.07547169811320754,0.09433962264150944,0.22641509433962265
parstriangularis-rh,0.08421052631578947,0.25263157894736843,0.08421052631578947,0.11578947368421053,0.021052631578947368,0.10526315789473684,0.18947368421052632,0.14736842105263157
precentral-lh,0.03278688524590164,0.09836065573770492,0.3114754098360656,0.08196721311475409,0.03278688524590164,0.3114754098360656,0.06557377049180328,0.06557377049180328
rostralmiddlefrontal-lh,0.16901408450704225,0.14084507042253522,0.09859154929577464,0.23943661971830985,0.028169014084507043,0.15492957746478872,0.08450704225352113,0.08450704225352113
rostralmiddlefrontal-rh,0.20833333333333334,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.3958333333333333,0.041666666666666664,0.041666666666666664,0.1875
superiortemporal-lh,0.08108108108108109,0.0945945945945946,0.25675675675675674,0.12162162162162163,0.02702702702702703,0.28378378378378377,0.06756756756756757,0.06756756756756757
superiortemporal-rh,0.042105263157894736,0.21052631578947367,0.06315789473684211,0.07368421052631578,0.021052631578947368,0.07368421052631578,0.3263157894736842,0.18947368421052632
supramarginal-rh,0.16379310344827586,0.1206896551724138,0.05172413793103448,0.06896551724137931,0.0603448275862069,0.0603448275862069,0.1810344827586207,0.29310344827586204
