,parstriangularis-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
parstriangularis-rh,0.4166666666666667,0.05,0.06666666666666667,0.06666666666666667,0.05,0.06666666666666667,0.18333333333333332,0.1
precentral-lh,0.011627906976744186,0.4069767441860465,0.16279069767441862,0.0,0.06976744186046512,0.3488372093023256,0.0,0.0
precentral-rh,0.03529411764705882,0.2,0.3176470588235294,0.11764705882352941,0.15294117647058825,0.17647058823529413,0.0,0.0
rostralmiddlefrontal-lh,0.045454545454545456,0.0,0.2727272727272727,0.36363636363636365,0.3181818181818182,0.0,0.0,0.0
rostralmiddlefrontal-rh,0.016666666666666666,0.06666666666666667,0.18333333333333332,0.21666666666666667,0.43333333333333335,0.06666666666666667,0.0,0.016666666666666666
superiortemporal-lh,0.04938271604938271,0.345679012345679,0.14814814814814814,0.0,0.06172839506172839,0.3950617283950617,0.0,0.0
superiortemporal-rh,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.5757575757575758,0.25757575757575757
supramarginal-rh,0.16,0.0,0.0,0.0,0.0,0.0,0.46,0.38
