,caudalmiddlefrontal-rh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.42857142857142855,0.08928571428571429,0.03571428571428571,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.07142857142857142,0.16071428571428573
parstriangularis-rh,0.02830188679245283,0.3490566037735849,0.0,0.05660377358490566,0.0,0.0660377358490566,0.27358490566037735,0.22641509433962265
precentral-lh,0.0,0.0,0.4888888888888889,0.0,0.1111111111111111,0.3111111111111111,0.0,0.08888888888888889
rostralmiddlefrontal-lh,0.06060606060606061,0.21212121212121213,0.0,0.2727272727272727,0.0,0.09090909090909091,0.15151515151515152,0.21212121212121213
rostralmiddlefrontal-rh,0.28125,0.0,0.09375,0.0,0.46875,0.125,0.0,0.03125
superiortemporal-lh,0.04878048780487805,0.12195121951219512,0.15853658536585366,0.04878048780487805,0.07317073170731707,0.3048780487804878,0.10975609756097561,0.13414634146341464
superiortemporal-rh,0.019801980198019802,0.297029702970297,0.0,0.039603960396039604,0.0,0.0594059405940594,0.32673267326732675,0.25742574257425743
supramarginal-rh,0.04,0.232,0.056,0.04,0.0,0.064,0.248,0.32
