,caudalanteriorcingulate-lh,frontalpole-rh,isthmuscingulate-rh,lateralorbitofrontal-lh,paracentral-lh,paracentral-rh,posteriorcingulate-lh,posteriorcingulate-rh
caudalanteriorcingulate-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.36964980544747084,0.0,0.0,0.1556420233463035,0.28599221789883267,0.04669260700389105,0.14202334630350194
isthmuscingulate-rh,0.0,0.0,0.22727272727272727,0.0,0.12121212121212122,0.22727272727272727,0.22727272727272727,0.19696969696969696
lateralorbitofrontal-lh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
paracentral-lh,0.0,0.07692307692307693,0.08086785009861933,0.0,0.22485207100591717,0.22583826429980275,0.17159763313609466,0.21992110453648916
paracentral-rh,0.0,0.1,0.10272108843537416,0.0,0.15578231292517006,0.291156462585034,0.1653061224489796,0.18503401360544217
posteriorcingulate-lh,0.0,0.02093244529019981,0.14367269267364416,0.0,0.1636536631779258,0.2302568981921979,0.2302568981921979,0.21122740247383445
posteriorcingulate-rh,0.0,0.05555555555555555,0.10328638497652583,0.0,0.1729264475743349,0.21283255086071987,0.1752738654147105,0.28012519561815336
