,frontalpole-rh,insula-rh,isthmuscingulate-rh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-rh,0.3844856661045531,0.0,0.07082630691399663,0.2175379426644182,0.0,0.2175379426644182,0.10961214165261383,0.0
insula-rh,0.0,0.5169491525423728,0.0,0.0,0.00423728813559322,0.0,0.0,0.4788135593220339
isthmuscingulate-rh,0.1423948220064725,0.0,0.6440129449838188,0.022653721682847898,0.19093851132686085,0.0,0.0,0.0
medialorbitofrontal-lh,0.23217550274223034,0.0,0.009140767824497258,0.4606946983546618,0.0,0.2340036563071298,0.031078610603290677,0.03290676416819013
parahippocampal-rh,0.0,0.0,0.3020833333333333,0.0,0.6979166666666666,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.21608040201005024,0.0,0.0,0.21775544388609716,0.0,0.37520938023450584,0.19095477386934673,0.0
rostralanteriorcingulate-rh,0.18840579710144928,0.0,0.0,0.05507246376811594,0.0,0.336231884057971,0.42028985507246375,0.0
temporalpole-rh,0.0,0.32805755395683456,0.0,0.02302158273381295,0.0,0.0,0.0,0.6489208633093525
