,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.07550972024656236,0.04433380749170222,0.04018492176386913,0.07965860597439545,0.0,0.04468942626837363,0.08451872925557136,0.09317211948790896,0.018018018018018018,0.05334281650071124,0.030820293978188713,0.05298719772403983,0.031175912754860122,0.05784732100521574,0.08451872925557136,0.08416311047889995,0.018018018018018018,0.04018492176386913,0.06685633001422475
caudalmiddlefrontal-rh,0.02822543083372147,0.09340940847694457,0.043176525384257106,0.03959012575687005,0.0,0.06960875640428504,0.08730787144853283,0.06877037727061015,0.04138332557056358,0.03875174662319515,0.03791336748952026,0.052980903586399626,0.0651839776432231,0.08192827200745226,0.08192827200745226,0.051071262226362366,0.021052631578947368,0.0651839776432231,0.03253376804843969
inferiorparietal-rh,0.036711182438241535,0.06620049292141915,0.07399552931736114,0.03461913222903651,0.0,0.07666074396744427,0.07666074396744427,0.07666074396744427,0.01882845188284519,0.0534475841118817,0.022066830973806385,0.07723390840832234,0.05783229208459907,0.08141800882673239,0.08978620966355247,0.03880323264744655,0.006276150627615063,0.06771937868974609,0.04507938327506161
parsopercularis-lh,0.043870763382958505,0.04790940766550522,0.01948051948051948,0.25356350966107066,0.0,0.025974025974025976,0.05361102312321825,0.05361102312321825,0.01948051948051948,0.031675641431738996,0.07150776053215077,0.012195121951219513,0.025974025974025976,0.03816914792524549,0.06335128286347799,0.09098828001267026,0.06501425403864428,0.02922077922077922,0.05440291415901172
parstriangularis-rh,0.0,0.0,0.0,0.0,0.7514880952380952,0.0,0.0,0.0,0.1324404761904762,0.0,0.0,0.03125,0.017857142857142856,0.049107142857142856,0.0,0.0,0.017857142857142856,0.0,0.0
postcentral-lh,0.030349971313826732,0.05824727481353987,0.0571285140562249,0.01919104991394148,0.0,0.09261331038439471,0.07342226047045325,0.07900172117039586,0.030794606999426277,0.053112449799196784,0.029460699942627653,0.0836919104991394,0.054231210556511755,0.0870338496844521,0.07944635685599541,0.05110441767068273,0.01606425702811245,0.07788296041308089,0.027223178427997704
postcentral-rh,0.036730291063331866,0.07481351469942957,0.05307517917215153,0.032013309931256395,0.0,0.06554409828872312,0.10766783677051339,0.0702610794207986,0.05391619131197894,0.04380576276144508,0.02022085710106772,0.06234459558285798,0.06082711715664765,0.0764955389790844,0.08980547023548341,0.0382477694895422,0.02358490566037736,0.05695114816439959,0.03369533421091122
precentral-lh,0.045114155251141555,0.05311415525114155,0.047397260273972605,0.03654794520547945,0.0,0.07652968036529681,0.07081278538812785,0.09081278538812784,0.0388310502283105,0.06168036529680365,0.02684931506849315,0.07254794520547944,0.04854794520547945,0.0685296803652968,0.081662100456621,0.06739726027397261,0.01598173515981735,0.0599634703196347,0.03768036529680365
precentral-rh,0.021748662632640532,0.05108304832061738,0.016574585635359115,0.019337016574585635,0.04867140226256248,0.04314654038410944,0.08076821888976585,0.059019556257125315,0.21503113215820396,0.05108304832061738,0.007936507936507936,0.08282908006664913,0.03867403314917127,0.05972112601946856,0.03867403314917127,0.061781987196351834,0.0490221871437341,0.021748662632640532,0.03314917127071823
rostralmiddlefrontal-lh,0.05824072834382112,0.042676395769179275,0.04906948721381711,0.03752175659392154,0.0,0.06597268710670773,0.06721113937608783,0.09710135225599142,0.044015263087428036,0.08669165885660732,0.03628330432454144,0.08545320658722722,0.025873610925157317,0.0555629937073236,0.06978845896371669,0.07906011514258937,0.005154639175257732,0.05040835453206587,0.043914848038559384
rostralmiddlefrontal-rh,0.03744193950379518,0.07420414636909482,0.041916846040557385,0.09034779653336356,0.0,0.06389486801857935,0.0535855896680639,0.06938937351308486,0.010649144669763227,0.05324572334881613,0.12846946867565423,0.0381216721422907,0.03194743400928968,0.058400362524073865,0.06870964087458933,0.07454401268834258,0.010309278350515464,0.058060496204826104,0.03676220686529965
superiorfrontal-lh,0.03858465478183788,0.04215502807052103,0.05609179552841525,0.017556387274697133,0.014035260514133754,0.07017630257066877,0.0631586723136019,0.0842361863488624,0.05259529203191175,0.06660592928198562,0.0211021372993204,0.12287008765882006,0.04565153156702453,0.08418693982074263,0.07716930956367576,0.04917265832758791,0.006993006993006993,0.05963754555303852,0.02802127450014774
superiorfrontal-rh,0.02324027324027324,0.07562370062370063,0.04648054648054648,0.03801603801603802,0.013513513513513514,0.062110187110187114,0.07224532224532225,0.058731808731808735,0.05405405405405406,0.02324027324027324,0.016483516483516484,0.06296406296406296,0.11237748737748737,0.08787496287496288,0.07773982773982774,0.04351054351054351,0.037162162162162164,0.05323730323730324,0.0413944163944164
