,frontalpole-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,temporalpole-rh
frontalpole-lh,0.5937183383991894,0.1691995947315096,0.04356636271529889,0.07801418439716312,0.014184397163120567,0.0800405268490375,0.02127659574468085,0.0
frontalpole-rh,0.19110576923076922,0.6706730769230769,0.04326923076923077,0.018028846153846152,0.018028846153846152,0.05889423076923077,0.0,0.0
fusiform-lh,0.03884372177055104,0.036133694670280034,0.5736224028906955,0.0939476061427281,0.1996386630532972,0.0,0.057813911472448055,0.0
isthmuscingulate-rh,0.08747300215982722,0.016198704103671708,0.11879049676025918,0.661987041036717,0.06371490280777538,0.0,0.005399568034557235,0.04643628509719223
parahippocampal-lh,0.019777503090234856,0.023485784919653894,0.2521631644004944,0.07045735475896168,0.6341161928306551,0.0,0.0,0.0
parahippocampal-rh,0.10604026845637583,0.06845637583892618,0.0,0.0,0.0,0.6711409395973155,0.0,0.15436241610738255
rostralanteriorcingulate-lh,0.04114490161001789,0.0,0.11806797853309481,0.005366726296958855,0.0,0.0,0.8354203935599285,0.0
temporalpole-rh,0.0,0.0,0.0,0.06687402799377916,0.0,0.17729393468118196,0.0,0.7558320373250389
