,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-lh,insula-rh,medialorbitofrontal-lh,parahippocampal-lh,parahippocampal-rh
frontalpole-lh,0.6622662266226622,0.08250825082508251,0.0,0.0088008800880088,0.045104510451045104,0.1782178217821782,0.0,0.0231023102310231
frontalpole-rh,0.0876803551609323,0.5194228634850167,0.06659267480577137,0.08102108768035517,0.06437291897891231,0.06881243063263041,0.048834628190899,0.06326304106548279
fusiform-lh,0.0,0.03185840707964602,0.3327433628318584,0.143952802359882,0.10029498525073746,0.0,0.24660766961651917,0.14454277286135694
insula-lh,0.004166666666666667,0.04652777777777778,0.1701388888888889,0.41805555555555557,0.06875,0.0,0.18263888888888888,0.10972222222222222
insula-rh,0.027102154273801252,0.03613620569840167,0.11118832522585129,0.06393328700486449,0.4294649061848506,0.09798471160528145,0.0660180681028492,0.16817234190410008
medialorbitofrontal-lh,0.1922141119221411,0.0705596107055961,0.0,0.0,0.17153284671532848,0.5608272506082725,0.004866180048661801,0.0
parahippocampal-lh,0.0,0.022339800117577895,0.2533803644914756,0.15696649029982362,0.05761316872427984,0.0011757789535567313,0.39800117577895355,0.11052322163433274
parahippocampal-rh,0.012726054922973878,0.03549899531145345,0.16275954454119224,0.10314802411252512,0.16945746818486268,0.0,0.12726054922973878,0.38914936369725384
