,caudalanteriorcingulate-lh,entorhinal-rh,inferiortemporal-lh,insula-rh,middletemporal-lh,parahippocampal-lh,parsopercularis-rh,transversetemporal-lh
caudalanteriorcingulate-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
entorhinal-rh,0.0,0.20512820512820512,0.15384615384615385,0.10256410256410256,0.1282051282051282,0.20512820512820512,0.02564102564102564,0.1794871794871795
inferiortemporal-lh,0.0,0.17857142857142858,0.17857142857142858,0.03571428571428571,0.17857142857142858,0.21428571428571427,0.0,0.21428571428571427
insula-rh,0.0,0.1875,0.09375,0.28125,0.03125,0.125,0.1875,0.09375
middletemporal-lh,0.0,0.13636363636363635,0.13636363636363635,0.0,0.2727272727272727,0.22727272727272727,0.0,0.22727272727272727
parahippocampal-lh,0.0,0.16216216216216217,0.16216216216216217,0.05405405405405406,0.1891891891891892,0.21621621621621623,0.0,0.21621621621621623
parsopercularis-rh,0.0,0.15789473684210525,0.0,0.42105263157894735,0.0,0.05263157894736842,0.3684210526315789,0.0
transversetemporal-lh,0.0,0.15625,0.15625,0.03125,0.21875,0.21875,0.0,0.21875
