,frontalpole-rh,inferiortemporal-rh,medialorbitofrontal-rh,parahippocampal-rh,posteriorcingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-rh,0.11764705882352941,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.0
inferiortemporal-rh,0.07692307692307693,0.16923076923076924,0.15384615384615385,0.1076923076923077,0.13846153846153847,0.18461538461538463,0.16923076923076924,0.0
medialorbitofrontal-rh,0.07575757575757576,0.18181818181818182,0.16666666666666666,0.10606060606060606,0.15151515151515152,0.16666666666666666,0.15151515151515152,0.0
parahippocampal-rh,0.06818181818181818,0.1590909090909091,0.1590909090909091,0.13636363636363635,0.1590909090909091,0.1590909090909091,0.1590909090909091,0.0
posteriorcingulate-rh,0.07936507936507936,0.1746031746031746,0.1746031746031746,0.1111111111111111,0.15873015873015872,0.15873015873015872,0.14285714285714285,0.0
rostralanteriorcingulate-lh,0.06557377049180328,0.16393442622950818,0.14754098360655737,0.11475409836065574,0.13114754098360656,0.18032786885245902,0.19672131147540983,0.0
rostralanteriorcingulate-rh,0.05555555555555555,0.16666666666666666,0.14814814814814814,0.1111111111111111,0.12962962962962962,0.18518518518518517,0.2037037037037037,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
