subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state,window
S42,Sess02,MOTOR_EXECUTION-LEFT,0.9975990606106031,1.000000000000001,0.9896722130615101,1.0052855019237497,bootstrap,critical,fullwin_broadband
S42,Sess02,MOTOR_EXECUTION-RIGHT,0.9979523524037912,1.000000000000003,0.9912092465138778,1.0054736117449696,bootstrap,critical,fullwin_broadband
S42,Sess02,MOTOR_IMAGERY-LEFT,0.9988608795580665,1.000000000000001,0.9950362607156981,1.002901539504116,bootstrap,critical,fullwin_broadband
S42,Sess02,MOTOR_IMAGERY-RIGHT,0.9970305573481725,1.0000000000000036,0.9920302462602762,1.001206013913711,bootstrap,critical,fullwin_broadband
S42,Sess02,MOTOR_EXECUTION,0.9977757065071972,1.0000000000000022,0.9904407297876939,1.0053795568343595,bootstrap,critical,fullwin_broadband
S42,Sess02,MOTOR_IMAGERY,0.9979457184531195,1.0000000000000022,0.9935332534879872,1.0020537767089135,bootstrap,critical,fullwin_broadband
S42,Sess02,LEFT,0.9982299700843348,1.000000000000001,0.992354236888604,1.004093520713933,bootstrap,critical,fullwin_broadband
S42,Sess02,RIGHT,0.9974914548759819,1.0000000000000033,0.9916197463870771,1.0033398128293403,bootstrap,critical,fullwin_broadband
S42,Sess02,LEFT_vs_RIGHT,0.0007385152083528856,0.0,-0.010985575940736236,0.012473774326855924,bootstrap,delta,fullwin_broadband
S42,Sess02,IMAGERY_vs_EXECUTION,0.0001700119459223659,0.0,-0.011846303346372378,0.01161304692121956,bootstrap,delta,fullwin_broadband
S42,Sess02,ME_LEFT_vs_ME_RIGHT,-0.0003532917931881041,0.0,-0.015801398683459533,0.014076255409871896,bootstrap,delta,fullwin_broadband
S42,Sess02,MI_LEFT_vs_MI_RIGHT,0.0018303222098939864,0.0,-0.006169753198012828,0.010871293243839841,bootstrap,delta,fullwin_broadband
