,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,paracentral-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.616504854368932,0.38349514563106796,0.0,0.0,0.0,0.0,0.0,0.0
caudalanteriorcingulate-rh,0.43783783783783786,0.5243243243243243,0.0,0.0,0.0,0.03783783783783784,0.0,0.0
frontalpole-lh,0.0,0.0,0.47619047619047616,0.0,0.0,0.0,0.0,0.5238095238095238
frontalpole-rh,0.0,0.0,0.0,0.4845360824742268,0.06872852233676977,0.15807560137457044,0.28865979381443296,0.0
medialorbitofrontal-lh,0.0,0.0,0.0,0.09836065573770492,0.4644808743169399,0.0,0.4371584699453552,0.0
paracentral-lh,0.0,0.026785714285714284,0.0,0.14285714285714285,0.0,0.7232142857142857,0.10714285714285714,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.0,0.23976608187134502,0.23976608187134502,0.09941520467836257,0.42105263157894735,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.16176470588235295,0.0,0.0,0.0,0.0,0.8382352941176471
