,Fp1,F7,P4,TP10,CP2,F8,Fp2,AF4
Fp1,0.3315168029064487,0.1044504995458674,0.07084468664850137,0.05903723887375113,0.04178019981834696,0.0653950953678474,0.22888283378746593,0.09809264305177112
F7,0.08413998510796723,0.31347728965003724,0.07892777364110201,0.11392405063291139,0.0781831720029784,0.034996276991809384,0.1325390915860015,0.16381236038719285
P4,0.05483625285605483,0.07692307692307693,0.39756283320639757,0.044173648134044174,0.12566641279512566,0.16146230007616147,0.05635948210205636,0.08301599390708302
TP10,0.05550952775476388,0.13256006628003314,0.04225352112676056,0.40513670256835127,0.015741507870753936,0.05550952775476388,0.09527754763877382,0.1980115990057995
CP2,0.049484536082474224,0.11443298969072165,0.18041237113402062,0.01958762886597938,0.3371134020618557,0.11855670103092783,0.07010309278350516,0.11030927835051546
F8,0.06672597864768683,0.04448398576512456,0.17615658362989323,0.06494661921708185,0.10053380782918149,0.4306049822064057,0.06316725978647687,0.05338078291814947
Fp2,0.19566960705693665,0.1491579791499599,0.06255012028869286,0.09061748195669607,0.05052125100240577,0.052125100240577385,0.3103448275862069,0.08901363271852446
AF4,0.0747599451303155,0.149519890260631,0.07270233196159122,0.16529492455418382,0.07133058984910837,0.03635116598079561,0.07544581618655692,0.35459533607681754
