,F7,FT9,TP9,F8,F5,PO8,AF8,FCz
F7,0.34545454545454546,0.2818181818181818,0.0,0.045454545454545456,0.15454545454545454,0.0,0.0,0.17272727272727273
FT9,0.28,0.352,0.0,0.0,0.24,0.0,0.0,0.128
TP9,0.0,0.0,0.2727272727272727,0.36363636363636365,0.0,0.0,0.36363636363636365,0.0
F8,0.039473684210526314,0.0,0.05263157894736842,0.618421052631579,0.0,0.0,0.2631578947368421,0.02631578947368421
F5,0.18584070796460178,0.3008849557522124,0.0,0.0,0.415929203539823,0.0,0.04424778761061947,0.05309734513274336
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.03389830508474576,0.06779661016949153,0.3050847457627119,0.13559322033898305,0.0,0.4576271186440678,0.0
FCz,0.3220338983050847,0.23728813559322035,0.0,0.06779661016949153,0.06779661016949153,0.0,0.0,0.3050847457627119
