,CP1,P8,FT10,Fp2,AF7,F5,CPz,AF8
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.5409836065573771,0.3770491803278688,0.0,0.01639344262295082,0.0,0.06557377049180328,0.0
FT10,0.0,0.47058823529411764,0.43137254901960786,0.0,0.0196078431372549,0.0,0.0784313725490196,0.0
Fp2,0.0,0.0,0.0,0.4897959183673469,0.0,0.061224489795918366,0.0,0.4489795918367347
AF7,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.375,0.0,0.25,0.0,0.375
CPz,0.0,0.35714285714285715,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857,0.0
AF8,0.0,0.0,0.0,0.4772727272727273,0.0,0.06818181818181818,0.0,0.45454545454545453
