,CP1,P8,FT10,Fp2,AF7,F5,CPz,AF8
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.5964912280701754,0.017543859649122806,0.0,0.38596491228070173,0.0,0.0,0.0
FT10,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.52
Fp2,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0
AF7,0.0,0.5116279069767442,0.023255813953488372,0.0,0.46511627906976744,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.4067796610169492,0.0,0.0,0.0,0.0,0.5932203389830508
